set,track_id,trial_index,score
T01,T01_spoof_0071,137,1.7153538919
T01,T01_spoof_0072,138,2.0091666971
T01,T01_spoof_0073,139,1.8259757810
T01,T01_bonafide_0066,140,0.4033827610
T01,T01_spoof_0074,141,1.9556862792
T01,T01_bonafide_0067,142,-2.1280452342
T01,T01_bonafide_0068,143,-0.2447284903
T01,T01_bonafide_0069,144,-1.2265281200
T01,T01_spoof_0075,145,2.0214803791
T01,T01_bonafide_0070,146,0.3853204664
T01,T01_bonafide_0071,147,0.8778962951
T01,T01_bonafide_0072,148,0.5927726207
T01,T01_bonafide_0073,149,0.9281431228
T01,T01_spoof_0076,150,1.8189234757
T01,T01_spoof_0077,151,1.9188201081
T01,T01_spoof_0078,152,1.8884776898
T01,T01_spoof_0079,153,1.9539551937
T01,T01_bonafide_0074,154,-0.6956202730
T01,T01_bonafide_0075,155,0.2793190344
T01,T01_spoof_0080,156,1.6974509900
T01,T01_spoof_0081,157,1.8900174405
T01,T01_bonafide_0076,158,1.0954184989
T01,T01_bonafide_0077,159,0.4770404285
T01,T01_spoof_0082,160,1.9702764011
T01,T01_bonafide_0078,161,0.5729675485
T01,T01_spoof_0083,162,1.9592032268
T01,T01_spoof_0084,163,2.0285196213
T01,T01_bonafide_0079,164,-1.7132494016
T01,T01_bonafide_0080,165,1.4278559203
T01,T01_bonafide_0081,166,-1.5833867842
T01,T01_bonafide_0082,167,0.2619845763
T01,T01_spoof_0085,168,1.9390341089
T01,T01_bonafide_0083,169,-0.3853204664
T01,T01_bonafide_0084,170,-0.4215776353
T01,T01_spoof_0086,171,1.9628005014
T01,T01_bonafide_0085,172,-0.3142471516
T01,T01_bonafide_0086,173,-0.4583978074
T01,T01_spoof_0087,174,1.9488597899
T01,T01_spoof_0088,175,1.8838231614
T01,T01_bonafide_0087,176,-0.4399131657
T01,T01_spoof_0089,177,1.9052120746
T01,T01_bonafide_0088,178,-0.9281431228
T01,T01_spoof_0090,179,1.9157847029
T01,T01_spoof_0091,180,2.0323329964
T01,T01_bonafide_0089,181,-0.5927726207
T01,T01_bonafide_0090,182,1.0654625443
T01,T01_spoof_0092,183,2.0150733160
T01,T01_bonafide_0091,184,0.6744897502
T01,T01_bonafide_0092,185,0.4399131657
T01,T01_spoof_0093,186,1.8282182179
T01,T01_bonafide_0093,187,1.3829941271
T01,T01_bonafide_0094,188,0.6536561916
T01,T01_bonafide_0095,189,-0.5533847196
T01,T01_bonafide_0096,190,-1.0954184989
T01,T01_spoof_0094,191,1.9203424182
T01,T01_spoof_0095,192,1.8503183681
T01,T01_bonafide_0097,193,1.3407550337
T01,T01_bonafide_0098,194,0.4583978074
T01,T01_spoof_0096,195,1.9505428589
T01,T01_bonafide_0099,196,-0.7170660652
T01,T01_spoof_0097,197,1.9741789268
T01,T01_bonafide_0100,198,0.2275449766
T01,T01_bonafide_0101,199,-0.4958503473
T01,T01_spoof_0098,200,1.9471909835
T01,T01_spoof_0099,201,2.0036660216
T01,T01_spoof_0100,202,1.8822581943
T01,T01_spoof_0101,203,1.8367403480
T01,T01_bonafide_0102,204,0.0585213795
T01,T01_spoof_0102,205,2.0407107659
T01,T01_bonafide_0103,206,0.5340118532
T01,T01_spoof_0103,207,1.8346710356
T01,T01_bonafide_0104,208,-0.1763741648
T01,T01_spoof_0104,209,2.1174996366
T01,T01_bonafide_0105,210,-0.4033827610
T01,T01_bonafide_0106,211,-0.9027347916
T01,T01_spoof_0105,212,1.7376759427
T01,T01_spoof_0106,213,1.8775153596
T01,T01_spoof_0107,214,1.9646322585
T01,T01_spoof_0108,215,1.8521501252
T01,T01_bonafide_0107,216,2.1280452342
T01,T01_spoof_0109,217,1.8387731487
T01,T01_bonafide_0108,218,-0.0585213795
T01,T01_spoof_0110,219,1.9006798972
T01,T01_bonafide_0109,220,0.1425233124
T01,T01_bonafide_0110,221,-0.7609839285
T01,T01_bonafide_0111,222,-0.8778962951
T01,T01_spoof_0111,223,1.8677596431
T01,T01_spoof_0112,224,1.8660908366
T01,T01_spoof_0113,225,1.6625390794
T01,T01_bonafide_0112,226,-1.1263911290
T01,T01_bonafide_0113,227,-1.3829941271
T01,T01_bonafide_0114,228,0.0083555248
T01,T01_spoof_0114,229,1.8759165177
T01,T01_bonafide_0115,230,-0.0920394870
T01,T01_spoof_0115,231,1.8057839294
T01,T01_bonafide_0116,232,-0.0250689083
T01,T01_bonafide_0117,233,-0.0083555248
T01,T01_bonafide_0118,234,-1.5273795175
T01,T01_spoof_0116,235,1.9664878543
T01,T01_spoof_0117,236,1.8644077677
T01,T01_bonafide_0119,237,0.7388468492
T01,T01_spoof_0118,238,1.8791048593
T01,T01_spoof_0119,239,1.9295695736
T01,T01_spoof_0120,240,1.7785674759
T01,T01_spoof_0121,241,1.7967434914
T01,T01_spoof_0122,242,1.9985010448
T01,T01_bonafide_0120,243,0.7609839285
T01,T01_spoof_0123,244,1.8164495818
T01,T01_spoof_0124,245,1.9326924323
T01,T01_bonafide_0121,246,-1.1918161717
T01,T01_bonafide_0122,247,1.3007812744
T01,T01_bonafide_0123,248,-1.7907505532
T01,T01_spoof_0125,249,1.8557473998
T01,T01_bonafide_0124,250,-0.5148373735
T01,T01_bonafide_0125,251,-0.3318533464
T01,T01_spoof_0126,252,1.8112846049
T01,T01_bonafide_0126,253,0.6128129910
T01,T01_spoof_0127,254,1.8028865822
T01,T01_bonafide_0127,255,0.3318533464
T01,T01_bonafide_0128,256,-1.3407550337
T01,T01_spoof_0128,257,1.9067209706
T01,T01_bonafide_0129,258,-0.3673830229
T01,T01_spoof_0129,259,1.8743077154
T01,T01_spoof_0130,260,1.8710576337
T01,T01_bonafide_0130,261,-0.2619845763
T01,T01_bonafide_0131,262,-0.1088350370
T01,T01_spoof_0131,263,1.8213326027
T01,T01_bonafide_0132,264,-0.4770404285
T01,T01_spoof_0132,265,1.9037025461
T01,T01_spoof_0133,266,1.8991659236
T01,T01_spoof_0134,267,1.9406429111
T01,T01_spoof_0135,268,1.7934702475
T01,T01_spoof_0136,269,1.8465819039
T01,T01_spoof_0137,270,1.8575153513
T01,T01_bonafide_0133,271,0.6331025661
T01,T01_bonafide_0134,272,1.7907505532
T01,T01_spoof_0138,273,1.7864310053
T01,T01_bonafide_0135,274,0.9027347916
T01,T01_bonafide_0136,275,-0.6128129910
T01,T01_spoof_0139,276,1.8930822307
T01,T01_bonafide_0137,277,-0.1425233124
T01,T01_bonafide_0138,278,0.9808501026
T01,T01_bonafide_0139,279,-0.6331025661
T01,T01_bonafide_0140,280,1.0364333895
T01,T01_spoof_0140,281,1.9422623162
T01,T01_spoof_0141,282,1.8592643474
T01,T01_spoof_0142,283,2.0995967347
T01,T01_bonafide_0141,284,-0.8064212470
T01,T01_bonafide_0142,285,0.1088350370
T01,T01_bonafide_0143,286,-2.7130518885
T01,T01_spoof_0143,287,2.0870718901
T01,T01_spoof_0144,288,1.7528019516
T01,T01_bonafide_0144,289,0.1594259016
T01,T01_spoof_0145,290,2.0120640443
T01,T01_spoof_0146,291,1.8946082083
T01,T01_spoof_0147,292,1.9342650142
T01,T01_spoof_0148,293,1.8609954329
T01,T01_bonafide_0145,294,-0.6744897502
T01,T01_bonafide_0146,295,0.4958503473
T01,T01_bonafide_0147,296,-0.2104283942
T01,T01_bonafide_0148,297,1.2627844163
T01,T01_spoof_0149,298,1.7645260401
T01,T01_bonafide_0149,299,1.4757910282
T02,T02_bonafide_0000,0,1.4278559203
T02,T02_bonafide_0001,1,-1.5833867842
T02,T02_bonafide_0002,2,-0.1425233124
T02,T02_bonafide_0003,3,-0.9808501026
T02,T02_bonafide_0004,4,0.1594259016
T02,T02_spoof_0000,5,1.6096600595
T02,T02_bonafide_0005,6,-0.4033827610
T02,T02_bonafide_0006,7,-0.0920394870
T02,T02_bonafide_0007,8,1.1263911290
T02,T02_spoof_0001,9,1.5782065802
T02,T02_spoof_0002,10,1.6569394158
T02,T02_spoof_0003,11,1.6507451366
T02,T02_spoof_0004,12,1.6476075877
T02,T02_spoof_0005,13,1.6346816183
T02,T02_spoof_0006,14,1.5858454510
T02,T02_spoof_0007,15,1.6491801695
T02,T02_spoof_0008,16,1.7411009021
T02,T02_spoof_0009,17,1.7472015663
T02,T02_spoof_0010,18,1.7352906979
T02,T02_bonafide_0008,19,-1.0082523472
T02,T02_bonafide_0009,20,-0.1763741648
T02,T02_bonafide_0010,21,-0.3318533464
T02,T02_bonafide_0011,22,-0.0752698621
T02,T02_spoof_0011,23,1.6630524937
T02,T02_bonafide_0012,24,0.5340118532
T02,T02_bonafide_0013,25,0.4399131657
T02,T02_spoof_0012,26,1.8539938654
T02,T02_spoof_0013,27,1.6660878989
T02,T02_bonafide_0014,28,1.5273795175
T02,T02_spoof_0014,29,1.7191630069
T02,T02_spoof_0015,30,1.7261252021
T02,T02_spoof_0016,31,1.7297224767
T02,T02_spoof_0017,32,1.6208813592
T02,T02_bonafide_0015,33,-0.1594259016
T02,T02_bonafide_0016,34,-1.2265281200
T02,T02_spoof_0018,35,1.6980494405
T02,T02_spoof_0019,36,1.5698085575
T02,T02_spoof_0020,37,1.7174648342
T02,T02_spoof_0021,38,1.7108149681
T02,T02_bonafide_0017,39,0.2104283942
T02,T02_bonafide_0018,40,0.4583978074
T02,T02_spoof_0022,41,1.7605399991
T02,T02_spoof_0023,42,1.6444373349
T02,T02_bonafide_0019,43,2.7130518885
T02,T02_spoof_0024,44,1.6751516312
T02,T02_bonafide_0020,45,0.3318533464
T02,T02_spoof_0025,46,1.6857420834
T02,T02_bonafide_0021,47,0.5148373735
T02,T02_bonafide_0022,48,0.3673830229
T02,T02_bonafide_0023,49,-2.3263478740
T02,T02_bonafide_0024,50,0.1425233124
T02,T02_spoof_0026,51,1.6872643935
T02,T02_spoof_0027,52,1.6460268345
T02,T02_bonafide_0025,53,-0.9281431228
T02,T02_spoof_0028,54,1.7226082545
T02,T02_bonafide_0026,55,-0.6331025661
T02,T02_spoof_0029,56,1.7789860196
T02,T02_spoof_0030,57,1.6190721004
T02,T02_spoof_0031,58,1.7059560841
T02,T02_bonafide_0027,59,-1.0954184989
T02,T02_bonafide_0028,60,1.9893129909
T02,T02_bonafide_0029,61,0.7388468492
T02,T02_bonafide_0030,62,-0.4215776353
T02,T02_bonafide_0031,63,-0.1256613469
T02,T02_bonafide_0032,64,0.1256613469
T02,T02_spoof_0032,65,1.6412296907
T02,T02_bonafide_0033,66,0.4215776353
T02,T02_bonafide_0034,67,-0.7835003754
T02,T02_bonafide_0035,68,0.9541652531
T02,T02_spoof_0033,69,1.5833715571
T02,T02_bonafide_0036,70,2.3263478740
T02,T02_spoof_0034,71,1.5533529805
T02,T02_bonafide_0037,72,1.3007812744
T02,T02_spoof_0035,73,1.6918551613
T02,T02_spoof_0036,74,1.6964915489
T02,T02_bonafide_0038,75,0.9027347916
T02,T02_bonafide_0039,76,0.0585213795
T02,T02_spoof_0037,77,1.6796806399
T02,T02_bonafide_0040,78,1.1918161717
T02,T02_spoof_0038,79,1.7654230200
T02,T02_spoof_0039,80,1.5569618396
T02,T02_spoof_0040,81,1.7371983764
T02,T02_spoof_0041,82,1.6036623232
T02,T02_spoof_0042,83,1.7493098544
T02,T02_spoof_0043,84,1.7208771689
T02,T02_bonafide_0041,85,-0.5148373735
T02,T02_bonafide_0042,86,1.4757910282
T02,T02_spoof_0044,87,1.5045979179
T02,T02_bonafide_0043,88,2.1280452342
T02,T02_spoof_0045,89,1.8665187099
T02,T02_spoof_0046,90,1.5906038742
T02,T02_spoof_0047,91,1.5127270683
T02,T02_bonafide_0044,92,0.8535879575
T02,T02_bonafide_0045,93,0.0920394870
T02,T02_bonafide_0046,94,1.2627844163
T02,T02_spoof_0048,95,1.7536543839
T02,T02_spoof_0049,96,1.7992549717
T02,T02_bonafide_0047,97,-1.8807936082
T02,T02_spoof_0050,98,1.5495396054
T02,T02_spoof_0051,99,1.7954415966
T02,T02_bonafide_0048,100,-0.2619845763
T02,T02_spoof_0052,101,1.8173465618
T02,T02_bonafide_0049,102,0.2967378383
T02,T02_bonafide_0050,103,-0.4583978074
T02,T02_bonafide_0051,104,0.8778962951
T02,T02_spoof_0053,105,1.7243572505
T02,T02_bonafide_0052,106,-1.9893129909
T02,T02_bonafide_0053,107,-0.4958503473
T02,T02_bonafide_0054,108,0.1933732459
T02,T02_spoof_0054,109,1.4294610547
T02,T02_bonafide_0055,110,0.4033827610
T02,T02_spoof_0055,111,1.6015930108
T02,T02_bonafide_0056,112,-0.0585213795
T02,T02_bonafide_0057,113,-0.7170660652
T02,T02_bonafide_0058,114,-0.2104283942
T02,T02_spoof_0056,115,1.7157817652
T02,T02_bonafide_0059,116,-1.4278559203
T02,T02_spoof_0057,117,1.7514598101
T02,T02_bonafide_0060,118,-0.3495630215
T02,T02_bonafide_0061,119,-1.7907505532
T02,T02_bonafide_0062,120,1.7907505532
T02,T02_spoof_0058,121,1.7091842914
T02,T02_spoof_0059,122,1.7279132179
T02,T02_bonafide_0063,123,-0.2275449766
T02,T02_spoof_0060,124,1.6691139372
T02,T02_spoof_0061,125,1.6244373266
T02,T02_spoof_0062,126,1.5882545780
T02,T02_spoof_0063,127,1.6676018724
T02,T02_spoof_0064,128,1.7334098295
T02,T02_bonafide_0064,129,-0.2793190344
T02,T02_bonafide_0065,130,-1.5273795175
T02,T02_spoof_0065,131,1.8844216118
T02,T02_bonafide_0066,132,1.5833867842
T02,T02_bonafide_0067,133,-0.6536561916
T02,T02_spoof_0066,134,1.6645715848
T02,T02_bonafide_0068,135,1.6448536270
T02,T02_spoof_0067,136,1.5667992858
T02,T02_bonafide_0069,137,-1.7132494016
T02,T02_bonafide_0070,138,0.0417892978
T02,T02_spoof_0068,139,1.7391345176
T02,T02_spoof_0069,140,1.7581907029
T02,T02_bonafide_0071,141,0.6536561916
T02,T02_bonafide_0072,142,-0.2447284903
T02,T02_bonafide_0073,143,0.8064212470
T02,T02_bonafide_0074,144,0.9808501026
T02,T02_spoof_0070,145,1.8076327412
T02,T02_bonafide_0075,146,0.6744897502
T02,T02_spoof_0071,147,1.6379796090
T02,T02_spoof_0072,148,1.6428384929
T02,T02_bonafide_0076,149,0.7835003754
T02,T02_spoof_0073,150,1.6135038792
T02,T02_bonafide_0077,151,-0.5340118532
T02,T02_bonafide_0078,152,-0.6128129910
T02,T02_bonafide_0079,153,-0.3853204664
T02,T02_bonafide_0080,154,-0.0417892978
T02,T02_spoof_0074,155,1.7918327375
T02,T02_spoof_0075,156,1.5808273527
T02,T02_spoof_0076,157,1.6811927047
T02,T02_bonafide_0081,158,-1.0654625443
T02,T02_bonafide_0082,159,1.1584837810
T02,T02_bonafide_0083,160,-0.0083555248
T02,T02_spoof_0077,161,1.6615301836
T02,T02_bonafide_0084,162,0.1763741648
T02,T02_bonafide_0085,163,0.7170660652
T02,T02_spoof_0078,164,1.8360675088
T02,T02_spoof_0079,165,1.5197239268
T02,T02_bonafide_0086,166,-2.1280452342
T02,T02_spoof_0080,167,1.7124576142
T02,T02_bonafide_0087,168,0.8297738353
T02,T02_spoof_0081,169,1.5636654667
T02,T02_bonafide_0088,170,-1.0364333895
T02,T02_bonafide_0089,171,1.0954184989
T02,T02_spoof_0082,172,1.7027677425
T02,T02_spoof_0083,173,1.9193335224
T02,T02_bonafide_0090,174,-0.4399131657
T02,T02_bonafide_0091,175,1.0654625443
T02,T02_spoof_0084,176,1.5314480153
T02,T02_bonafide_0092,177,-1.1918161717
T02,T02_spoof_0085,178,1.7851291104
T02,T02_bonafide_0093,179,1.3829941271
T02,T02_bonafide_0094,180,1.0082523472
T02,T02_bonafide_0095,181,1.2265281200
T02,T02_bonafide_0096,182,-1.2627844163
T02,T02_bonafide_0097,183,-0.9027347916
T02,T02_spoof_0086,184,1.5973347670
T02,T02_bonafide_0098,185,0.3495630215
T02,T02_spoof_0087,186,1.6153847475
T02,T02_spoof_0088,187,1.6330128119
T02,T02_bonafide_0099,188,-0.1933732459
T02,T02_spoof_0089,189,1.6721340499
T02,T02_spoof_0090,190,1.7558968209
T02,T02_spoof_0091,191,1.6736429459
T02,T02_spoof_0092,192,1.5951401932
T02,T02_bonafide_0100,193,-0.0250689083
T02,T02_spoof_0093,194,1.8033051259
T02,T02_spoof_0094,195,1.6766605272
T02,T02_bonafide_0101,196,-0.8535879575
T02,T02_spoof_0095,197,1.7011869894
T02,T02_spoof_0096,198,1.6056951239
T02,T02_bonafide_0102,199,0.7609839285
T02,T02_bonafide_0103,200,-0.8778962951
T02,T02_spoof_0097,201,1.7075648864
T02,T02_bonafide_0104,202,-1.4757910282
T02,T02_bonafide_0105,203,-0.5927726207
T02,T02_bonafide_0106,204,1.8807936082
T02,T02_bonafide_0107,205,-0.4770404285
T02,T02_bonafide_0108,206,-0.5533847196
T02,T02_bonafide_0109,207,0.3142471516
T02,T02_spoof_0098,208,1.8290706503
T02,T02_spoof_0099,209,1.7884023544
T02,T02_spoof_0100,210,1.7679672244
T02,T02_bonafide_0110,211,0.0250689083
T02,T02_bonafide_0111,212,0.5533847196
T02,T02_bonafide_0112,213,0.9281431228
T02,T02_spoof_0101,214,1.6887903711
T02,T02_spoof_0102,215,1.7629491261
T02,T02_bonafide_0113,216,-0.8297738353
T02,T02_spoof_0103,217,1.7760886724
T02,T02_bonafide_0114,218,1.7132494016
T02,T02_spoof_0104,219,1.7819952913
T02,T02_spoof_0105,220,1.7315542338
T02,T02_spoof_0106,221,1.6279174081
T02,T02_bonafide_0115,222,1.3407550337
T02,T02_bonafide_0116,223,-0.7388468492
T02,T02_spoof_0107,224,1.6076936750
T02,T02_spoof_0108,225,1.4822758671
T02,T02_bonafide_0117,226,-1.1263911290
T02,T02_spoof_0109,227,1.5603922227
T02,T02_spoof_0110,228,1.6396102857
T02,T02_spoof_0111,229,1.6172403433
T02,T02_spoof_0112,230,1.6313297429
T02,T02_bonafide_0118,231,-0.6744897502
T02,T02_bonafide_0119,232,-2.7130518885
T02,T02_spoof_0113,233,1.6827066782
T02,T02_spoof_0114,234,1.6226693750
T02,T02_spoof_0115,235,1.5994847227
T02,T02_bonafide_0120,236,0.0752698621
T02,T02_spoof_0116,237,1.8122901863
T02,T02_bonafide_0121,238,-1.3407550337
T02,T02_spoof_0117,239,1.5755021355
T02,T02_spoof_0118,240,1.5928977562
T02,T02_spoof_0119,241,1.5454894512
T02,T02_spoof_0120,242,1.4643729653
T02,T02_bonafide_0122,243,0.3853204664
T02,T02_spoof_0121,244,1.6363369629
T02,T02_spoof_0122,245,1.8441966591
T02,T02_bonafide_0123,246,-0.6956202730
T02,T02_spoof_0123,247,1.6933949121
T02,T02_spoof_0124,248,1.7705879969
T02,T02_bonafide_0124,249,-0.2967378383
T02,T02_bonafide_0125,250,0.5729675485
T02,T02_bonafide_0126,251,0.6331025661
T02,T02_bonafide_0127,252,0.0083555248
T02,T02_spoof_0125,253,1.6903204723
T02,T02_spoof_0126,254,1.5411618359
T02,T02_spoof_0127,255,1.6842229923
T02,T02_spoof_0128,256,1.6523030282
T02,T02_spoof_0129,257,1.7451322538
T02,T02_bonafide_0128,258,-1.3007812744
T02,T02_bonafide_0129,259,-1.3829941271
T02,T02_spoof_0130,260,1.7732924416
T02,T02_spoof_0131,261,1.4948007117
T02,T02_spoof_0132,262,1.6949402092
T02,T02_spoof_0133,263,1.6553996650
T02,T02_spoof_0134,264,1.6781700558
T02,T02_spoof_0135,265,1.8228958316
T02,T02_bonafide_0130,266,0.6956202730
T02,T02_spoof_0136,267,1.7043572422
T02,T02_bonafide_0131,268,1.0364333895
T02,T02_bonafide_0132,269,-0.7609839285
T02,T02_bonafide_0133,270,0.5927726207
T02,T02_bonafide_0134,271,0.4770404285
T02,T02_bonafide_0135,272,-1.1584837810
T02,T02_bonafide_0136,273,-1.6448536270
T02,T02_spoof_0137,274,1.5365043908
T02,T02_spoof_0138,275,1.6538543679
T02,T02_spoof_0139,276,1.7430994532
T02,T02_bonafide_0137,277,0.6128129910
T02,T02_spoof_0140,278,1.7141129587
T02,T02_spoof_0141,279,1.6584741048
T02,T02_bonafide_0138,280,0.1088350370
T02,T02_bonafide_0139,281,0.2793190344
T02,T02_spoof_0142,282,1.6115962007
T02,T02_spoof_0143,283,1.5727059047
T02,T02_spoof_0144,284,1.6600042059
T02,T02_spoof_0145,285,1.5258987455
T02,T02_bonafide_0140,286,-0.3142471516
T02,T02_spoof_0146,287,1.6706245213
T02,T02_bonafide_0141,288,-0.9541652531
T02,T02_bonafide_0142,289,-0.8064212470
T02,T02_bonafide_0143,290,-0.3673830229
T02,T02_spoof_0147,291,1.6296315702
T02,T02_bonafide_0144,292,0.2275449766
T02,T02_spoof_0148,293,1.6261863226
T02,T02_bonafide_0145,294,0.2619845763
T02,T02_bonafide_0146,295,0.4958503473
T02,T02_bonafide_0147,296,-0.1088350370
T02,T02_bonafide_0148,297,-0.5729675485
T02,T02_bonafide_0149,298,0.2447284903
T02,T02_spoof_0149,299,1.6996144075
T03,T03_bonafide_0000,0,0.8064212470
T03,T03_bonafide_0001,1,0.0920394870
T03,T03_bonafide_0002,2,-0.7609839285
T03,T03_bonafide_0003,3,-0.2619845763
T03,T03_bonafide_0004,4,-0.4958503473
T03,T03_spoof_0000,5,1.6538100842
T03,T03_spoof_0001,6,1.7369053314
T03,T03_spoof_0002,7,1.5796513293
T03,T03_spoof_0003,8,1.5995010022
T03,T03_bonafide_0005,9,0.2275449766
T03,T03_spoof_0004,10,1.7164141327
T03,T03_spoof_0005,11,1.6719759340
T03,T03_bonafide_0006,12,0.7388468492
T03,T03_bonafide_0007,13,-0.4770404285
