set,track_id,trial_index,score
T01,T01_bonafide_0091,195,1.2265281200
T01,T01_spoof_0104,196,1.7507420962
T01,T01_spoof_0105,197,1.9279184923
T01,T01_spoof_0106,198,2.1135741521
T01,T01_bonafide_0092,199,-0.8297738353
T01,T01_spoof_0107,200,2.1224265220
T01,T01_spoof_0108,201,2.0594308645
T01,T01_spoof_0109,202,1.7665389084
T01,T01_bonafide_0093,203,-0.9808501026
T01,T01_bonafide_0094,204,1.0654625443
T01,T01_bonafide_0095,205,1.5273795175
T01,T01_bonafide_0096,206,-1.4278559203
T01,T01_bonafide_0097,207,0.1594259016
T01,T01_bonafide_0098,208,0.7835003754
T01,T01_bonafide_0099,209,1.6448536270
T01,T01_bonafide_0100,210,0.1256613469
T01,T01_bonafide_0101,211,-1.0954184989
T01,T01_bonafide_0102,212,0.6331025661
T01,T01_spoof_0110,213,1.9907162013
T01,T01_bonafide_0103,214,-0.1763741648
T01,T01_spoof_0111,215,1.8577317219
T01,T01_bonafide_0104,216,-1.1584837810
T01,T01_bonafide_0105,217,-1.9893129909
T01,T01_spoof_0112,218,1.9191296321
T01,T01_bonafide_0106,219,0.0920394870
T01,T01_spoof_0113,220,1.8365058185
T01,T01_bonafide_0107,221,0.0585213795
T01,T01_bonafide_0108,222,2.3263478740
T01,T01_bonafide_0109,223,0.9808501026
T01,T01_bonafide_0110,224,-0.2967378383
T01,T01_bonafide_0111,225,-0.1594259016
T01,T01_spoof_0114,226,2.0983696418
T01,T01_bonafide_0112,227,0.8778962951
T01,T01_bonafide_0113,228,-0.6956202730
T01,T01_bonafide_0114,229,-0.3318533464
T01,T01_spoof_0115,230,1.6957474923
T01,T01_bonafide_0115,231,1.0364333895
T01,T01_bonafide_0116,232,0.4583978074
T01,T01_spoof_0116,233,1.9301338677
T01,T01_spoof_0117,234,1.8437456900
T01,T01_bonafide_0117,235,-0.0417892978
T01,T01_spoof_0118,236,2.0050570171
T01,T01_spoof_0119,237,1.9934919003
T01,T01_spoof_0120,238,1.7902043380
T01,T01_bonafide_0118,239,-0.9281431228
T01,T01_bonafide_0119,240,1.4278559203
T01,T01_spoof_0121,241,1.8822364445
T01,T01_bonafide_0120,242,-0.3853204664
T01,T01_bonafide_0121,243,0.9027347916
T01,T01_spoof_0122,244,1.8265246466
T01,T01_spoof_0123,245,1.9748414300
T01,T01_spoof_0124,246,1.9257110682
T01,T01_spoof_0125,247,2.0208113099
T01,T01_bonafide_0122,248,1.7132494016
T01,T01_spoof_0126,249,1.6432090288
T01,T01_bonafide_0123,250,-0.6744897502
T01,T01_spoof_0127,251,1.8844188652
T01,T01_bonafide_0124,252,0.7609839285
T01,T01_spoof_0128,253,1.8239613037
T01,T01_spoof_0129,254,1.8290592249
T01,T01_bonafide_0125,255,-2.1280452342
T01,T01_bonafide_0126,256,0.3318533464
T01,T01_spoof_0130,257,1.8050551198
T01,T01_spoof_0131,258,2.0276331009
T01,T01_bonafide_0127,259,-0.9541652531
T01,T01_spoof_0132,260,1.5995870734
T01,T01_bonafide_0128,261,-0.3142471516
T01,T01_bonafide_0129,262,-0.7609839285
T01,T01_bonafide_0130,263,-1.5833867842
T01,T01_spoof_0133,264,1.7548958034
T01,T01_bonafide_0131,265,-0.4033827610
T01,T01_bonafide_0132,266,-0.2619845763
T01,T01_spoof_0134,267,1.9459264933
T01,T01_spoof_0135,268,1.8996015944
T01,T01_spoof_0136,269,1.8508115471
T01,T01_bonafide_0133,270,-0.4958503473
T01,T01_bonafide_0134,271,-0.0585213795
T01,T01_spoof_0137,272,2.1056185843
T01,T01_bonafide_0135,273,-0.2447284903
T01,T01_bonafide_0136,274,-0.0250689083
T01,T01_spoof_0138,275,1.8712322089
T01,T01_spoof_0139,276,2.0742150948
T01,T01_bonafide_0137,277,-1.1918161717
T01,T01_spoof_0140,278,2.0111617387
T01,T01_bonafide_0138,279,-0.5533847196
T01,T01_spoof_0141,280,1.9482329113
T01,T01_spoof_0142,281,2.1761129688
T01,T01_bonafide_0139,282,1.7907505532
T01,T01_bonafide_0140,283,-0.7388468492
T01,T01_spoof_0143,284,1.9826246216
T01,T01_bonafide_0141,285,-1.3007812744
T01,T01_bonafide_0142,286,0.0752698621
T01,T01_spoof_0144,287,2.0854884412
T01,T01_bonafide_0143,288,-0.0752698621
T01,T01_spoof_0145,289,1.8734475844
T01,T01_bonafide_0144,290,0.5927726207
T01,T01_bonafide_0145,291,-1.6448536270
T01,T01_spoof_0146,292,1.9799985702
T01,T01_bonafide_0146,293,-2.3263478740
T01,T01_bonafide_0147,294,-1.2627844163
T01,T01_bonafide_0148,295,0.4399131657
T01,T01_spoof_0147,296,2.0385843714
T01,T01_spoof_0148,297,2.0916926155
T01,T01_bonafide_0149,298,0.3853204664
T01,T01_spoof_0149,299,1.9169472114
T02,T02_spoof_0000,0,1.5772156164
T02,T02_bonafide_0000,1,0.6956202730
T02,T02_bonafide_0001,2,-1.3407550337
T02,T02_bonafide_0002,3,-1.0364333895
T02,T02_bonafide_0003,4,2.7130518885
T02,T02_bonafide_0004,5,0.1933732459
T02,T02_spoof_0001,6,1.4560163811
T02,T02_spoof_0002,7,1.5005248654
T02,T02_spoof_0003,8,1.5555549085
T02,T02_spoof_0004,9,1.4278627853
T02,T02_bonafide_0005,10,0.8535879575
T02,T02_bonafide_0006,11,-0.7388468492
T02,T02_spoof_0005,12,1.6897695473
T02,T02_spoof_0006,13,1.4929195412
T02,T02_bonafide_0007,14,0.5148373735
T02,T02_spoof_0007,15,1.6289710655
T02,T02_bonafide_0008,16,-0.8064212470
T02,T02_spoof_0008,17,1.8271152853
T02,T02_spoof_0009,18,1.6489568076
T02,T02_spoof_0010,19,1.3647057298
T02,T02_bonafide_0009,20,-0.3142471516
T02,T02_bonafide_0010,21,-0.9281431228
T02,T02_bonafide_0011,22,0.1594259016
T02,T02_spoof_0011,23,1.5685598318
T02,T02_spoof_0012,24,1.5946693056
T02,T02_bonafide_0012,25,-0.0920394870
T02,T02_spoof_0013,26,1.5468134133
T02,T02_bonafide_0013,27,-0.3673830229
T02,T02_spoof_0014,28,1.4238540409
T02,T02_spoof_0015,29,1.5924691382
T02,T02_bonafide_0014,30,0.3673830229
T02,T02_bonafide_0015,31,-0.2104283942
T02,T02_spoof_0016,32,1.5334894022
T02,T02_bonafide_0016,33,0.8297738353
T02,T02_bonafide_0017,34,0.9541652531
T02,T02_spoof_0017,35,1.6195127670
T02,T02_bonafide_0018,36,0.2447284903
T02,T02_bonafide_0019,37,1.1584837810
T02,T02_bonafide_0020,38,-1.5273795175
T02,T02_bonafide_0021,39,-1.0654625443
T02,T02_spoof_0018,40,1.5289687047
T02,T02_bonafide_0022,41,-1.2627844163
T02,T02_bonafide_0023,42,0.7835003754
T02,T02_spoof_0019,43,1.3262127788
T02,T02_spoof_0020,44,1.5511946820
T02,T02_spoof_0021,45,1.3961092193
T02,T02_spoof_0022,46,1.7238963828
T02,T02_spoof_0023,47,1.7330817038
T02,T02_spoof_0024,48,1.7673278792
T02,T02_spoof_0025,49,1.5990921052
T02,T02_spoof_0026,50,1.5243978208
T02,T02_spoof_0027,51,1.4740133572
T02,T02_spoof_0028,52,1.5815538184
T02,T02_bonafide_0024,53,1.2627844163
T02,T02_bonafide_0025,54,-2.1280452342
T02,T02_bonafide_0026,55,-0.1933732459
T02,T02_spoof_0029,56,1.6463630104
T02,T02_spoof_0030,57,1.6437996675
T02,T02_bonafide_0027,58,-0.4958503473
T02,T02_bonafide_0028,59,0.1256613469
T02,T02_spoof_0031,60,1.3378669260
T02,T02_bonafide_0029,61,-1.0954184989
T02,T02_bonafide_0030,62,0.9808501026
T02,T02_spoof_0032,63,1.4461449961
T02,T02_bonafide_0031,64,-0.2619845763
T02,T02_bonafide_0032,65,0.6331025661
T02,T02_spoof_0033,66,1.5103114861
T02,T02_spoof_0034,67,1.5859054489
T02,T02_bonafide_0033,68,1.4757910282
T02,T02_spoof_0035,69,1.3478977921
T02,T02_spoof_0036,70,1.4622448041
T02,T02_bonafide_0034,71,0.2793190344
T02,T02_bonafide_0035,72,-1.7907505532
T02,T02_spoof_0037,73,1.4796081128
T02,T02_bonafide_0036,74,-2.3263478740
T02,T02_bonafide_0037,75,-1.4757910282
T02,T02_spoof_0038,76,1.4153861688
T02,T02_bonafide_0038,77,1.0364333895
T02,T02_bonafide_0039,78,-0.4215776353
T02,T02_spoof_0039,79,1.4197003337
T02,T02_bonafide_0040,80,1.7132494016
T02,T02_spoof_0040,81,1.2685453108
T02,T02_spoof_0041,82,1.5533771027
T02,T02_spoof_0042,83,1.3848358729
T02,T02_spoof_0043,84,1.7913847594
T02,T02_bonafide_0041,85,0.1763741648
T02,T02_bonafide_0042,86,-1.1584837810
T02,T02_bonafide_0043,87,1.2265281200
T02,T02_bonafide_0044,88,-0.6744897502
T02,T02_bonafide_0045,89,-0.1256613469
T02,T02_spoof_0044,90,1.5968767297
T02,T02_spoof_0045,91,1.8707372407
T02,T02_spoof_0046,92,1.6242054819
T02,T02_spoof_0047,93,1.7154285106
T02,T02_spoof_0048,94,1.4903257439
T02,T02_spoof_0049,95,1.5401904464
T02,T02_bonafide_0046,96,-0.0083555248
T02,T02_spoof_0050,97,1.4591625754
T02,T02_spoof_0051,98,1.6624501378
T02,T02_spoof_0052,99,1.6832661704
T02,T02_bonafide_0047,100,0.0752698621
T02,T02_spoof_0053,101,1.6035495746
T02,T02_spoof_0054,102,1.5880878696
T02,T02_bonafide_0048,103,-0.9027347916
T02,T02_spoof_0055,104,1.7825323896
T02,T02_spoof_0056,105,1.3786316986
T02,T02_spoof_0057,106,1.6652691943
T02,T02_spoof_0058,107,1.4876996925
T02,T02_spoof_0059,108,1.5837276430
T02,T02_spoof_0060,109,1.4823430069
T02,T02_spoof_0061,110,1.6740152545
T02,T02_bonafide_0049,111,0.8778962951
T02,T02_bonafide_0050,112,-1.1918161717
T02,T02_spoof_0062,113,1.6412650892
T02,T02_bonafide_0051,114,1.1263911290
T02,T02_bonafide_0052,115,-0.5148373735
T02,T02_bonafide_0053,116,-0.4583978074
T02,T02_spoof_0063,117,1.5379664082
T02,T02_spoof_0064,118,1.5902755482
T02,T02_bonafide_0054,119,-0.9541652531
T02,T02_spoof_0065,120,1.4391445789
T02,T02_spoof_0066,121,1.6171911487
T02,T02_bonafide_0055,122,-0.1763741648
T02,T02_bonafide_0056,123,0.3853204664
T02,T02_bonafide_0057,124,1.4278559203
T02,T02_spoof_0067,125,1.4954828841
T02,T02_spoof_0068,126,1.5642325452
T02,T02_bonafide_0058,127,-1.1263911290
T02,T02_bonafide_0059,128,0.2104283942
T02,T02_spoof_0069,129,1.7114197663
T02,T02_spoof_0070,130,1.5490070034
T02,T02_bonafide_0060,131,-1.8807936082
T02,T02_bonafide_0061,132,0.4583978074
T02,T02_spoof_0071,133,1.5707227197
T02,T02_spoof_0072,134,1.5793833492
T02,T02_bonafide_0062,135,-0.0585213795
T02,T02_spoof_0073,136,1.7379995843
T02,T02_bonafide_0063,137,-0.3318533464
T02,T02_bonafide_0064,138,-0.2967378383
T02,T02_spoof_0074,139,1.4980174623
T02,T02_bonafide_0065,140,-2.7130518885
T02,T02_bonafide_0066,141,0.5927726207
T02,T02_spoof_0075,142,1.6338184956
T02,T02_spoof_0076,143,1.5030065916
T02,T02_spoof_0077,144,1.5266899594
T02,T02_spoof_0078,145,1.6864809824
T02,T02_bonafide_0067,146,0.0083555248
T02,T02_bonafide_0068,147,0.2967378383
T02,T02_spoof_0079,148,1.6057931493
T02,T02_spoof_0080,149,1.4528015691
T02,T02_spoof_0081,150,1.5078985976
T02,T02_spoof_0082,151,1.6569395446
T02,T02_bonafide_0069,152,-0.2275449766
T02,T02_spoof_0083,153,1.6770377475
T02,T02_bonafide_0070,154,0.4399131657
T02,T02_bonafide_0071,155,0.0417892978
T02,T02_bonafide_0072,156,-1.6448536270
T02,T02_spoof_0084,157,1.6965913383
T02,T02_spoof_0085,158,1.6387576861
T02,T02_spoof_0086,159,1.7037854057
T02,T02_bonafide_0073,160,-0.4770404285
T02,T02_spoof_0087,161,1.8450712063
T02,T02_bonafide_0074,162,0.5533847196
T02,T02_spoof_0088,163,1.7075426088
T02,T02_bonafide_0075,164,-0.5340118532
T02,T02_spoof_0089,165,1.4108934496
T02,T02_bonafide_0076,166,1.3007812744
T02,T02_bonafide_0077,167,0.1088350370
T02,T02_spoof_0090,168,1.6542430862
T02,T02_bonafide_0078,169,1.5273795175
T02,T02_bonafide_0079,170,0.2275449766
T02,T02_spoof_0091,171,1.5598992024
T02,T02_bonafide_0080,172,-0.6128129910
T02,T02_bonafide_0081,173,-0.8297738353
T02,T02_spoof_0092,174,1.3121672663
T02,T02_spoof_0093,175,1.7431733322
T02,T02_spoof_0094,176,1.6080476409
T02,T02_bonafide_0082,177,-0.1594259016
T02,T02_spoof_0095,178,1.6931375554
T02,T02_spoof_0096,179,1.6681343657
T02,T02_spoof_0097,180,1.5728859096
T02,T02_bonafide_0083,181,-1.5833867842
T02,T02_bonafide_0084,182,0.3318533464
T02,T02_bonafide_0085,183,0.1425233124
T02,T02_spoof_0098,184,1.7195822179
T02,T02_bonafide_0086,185,-0.9808501026
T02,T02_spoof_0099,186,1.5174320069
T02,T02_bonafide_0087,187,0.4033827610
T02,T02_spoof_0100,188,1.7001379727
T02,T02_spoof_0101,189,1.9207878027
T02,T02_bonafide_0088,190,-0.5729675485
T02,T02_spoof_0102,191,1.4711481859
T02,T02_bonafide_0089,192,-0.0250689083
T02,T02_spoof_0103,193,1.6103138469
T02,T02_spoof_0104,194,1.8014156255
T02,T02_bonafide_0090,195,0.6536561916
T02,T02_bonafide_0091,196,-0.1425233124
T02,T02_spoof_0105,197,1.5620669351
T02,T02_bonafide_0092,198,0.2619845763
T02,T02_spoof_0106,199,1.5197697845
T02,T02_bonafide_0093,200,1.8807936082
T02,T02_spoof_0107,201,1.6362759599
T02,T02_bonafide_0094,202,2.3263478740
T02,T02_spoof_0108,203,1.8130697727
T02,T02_spoof_0109,204,1.5054640560
T02,T02_spoof_0110,205,1.4682339135
T02,T02_bonafide_0095,206,-0.6536561916
T02,T02_spoof_0111,207,1.4426912132
T02,T02_bonafide_0096,208,-1.2265281200
T02,T02_spoof_0112,209,1.3567501620
T02,T02_spoof_0113,210,1.7544466787
T02,T02_bonafide_0097,211,-0.3853204664
T02,T02_spoof_0114,212,1.5446132459
T02,T02_spoof_0115,213,1.7606508529
T02,T02_bonafide_0098,214,0.7170660652
T02,T02_spoof_0116,215,1.5150770697
T02,T02_spoof_0117,216,1.4768324138
T02,T02_spoof_0118,217,1.4850394654
T02,T02_spoof_0119,218,1.7283891019
T02,T02_spoof_0120,219,1.6515828591
T02,T02_bonafide_0099,220,0.4770404285
T02,T02_bonafide_0100,221,1.6448536270
T02,T02_bonafide_0101,222,-0.4399131657
T02,T02_bonafide_0102,223,0.5729675485
T02,T02_bonafide_0103,224,-0.1088350370
T02,T02_bonafide_0104,225,-0.8535879575
T02,T02_spoof_0121,226,1.2184947489
T02,T02_spoof_0122,227,1.3719546723
T02,T02_spoof_0123,228,1.6265786240
T02,T02_bonafide_0105,229,-0.5533847196
T02,T02_bonafide_0106,230,-1.7132494016
T02,T02_bonafide_0107,231,1.5833867842
T02,T02_spoof_0124,232,1.4652672970
T02,T02_bonafide_0108,233,1.9893129909
T02,T02_bonafide_0109,234,-1.3007812744
T02,T02_spoof_0125,235,1.5127039275
T02,T02_bonafide_0110,236,-0.2447284903
T02,T02_spoof_0126,237,1.7486402793
T02,T02_bonafide_0111,238,0.6744897502
T02,T02_bonafide_0112,239,0.3142471516
T02,T02_bonafide_0113,240,-1.9893129909
T02,T02_bonafide_0114,241,-0.8778962951
T02,T02_spoof_0127,242,1.7745768217
T02,T02_bonafide_0115,243,0.5340118532
T02,T02_bonafide_0116,244,-0.3495630215
T02,T02_spoof_0128,245,1.4354971458
T02,T02_bonafide_0117,246,1.0954184989
T02,T02_spoof_0129,247,1.5663966419
T02,T02_bonafide_0118,248,1.0654625443
T02,T02_bonafide_0119,249,0.9027347916
T02,T02_bonafide_0120,250,0.6128129910
T02,T02_spoof_0130,251,1.5220914028
T02,T02_spoof_0131,252,1.5577287332
T02,T02_spoof_0132,253,1.4062008477
T02,T02_spoof_0133,254,1.4317399427
T02,T02_bonafide_0121,255,-1.0082523472
T02,T02_bonafide_0122,256,-0.7609839285
T02,T02_bonafide_0123,257,1.7907505532
T02,T02_spoof_0134,258,1.6313839540
T02,T02_bonafide_0124,259,-0.0417892978
T02,T02_spoof_0135,260,1.6013161434
T02,T02_bonafide_0125,261,0.7388468492
T02,T02_bonafide_0126,262,-0.2793190344
T02,T02_bonafide_0127,263,-1.3829941271
T02,T02_spoof_0136,264,1.6801199761
T02,T02_spoof_0137,265,1.5312349107
T02,T02_bonafide_0128,266,-0.7170660652
T02,T02_bonafide_0129,267,1.0082523472
T02,T02_bonafide_0130,268,0.8064212470
T02,T02_bonafide_0131,269,2.1280452342
T02,T02_spoof_0138,270,1.6710486380
T02,T02_bonafide_0132,271,0.0920394870
T02,T02_bonafide_0133,272,-0.4033827610
T02,T02_bonafide_0134,273,-0.0752698621
T02,T02_spoof_0139,274,1.3906422723
T02,T02_bonafide_0135,275,0.4215776353
T02,T02_spoof_0140,276,1.6148847307
T02,T02_spoof_0141,277,1.6218505447
T02,T02_spoof_0142,278,1.5424058218
T02,T02_bonafide_0136,279,-1.4278559203
T02,T02_bonafide_0137,280,0.4958503473
T02,T02_spoof_0143,281,1.6125925922
T02,T02_bonafide_0138,282,1.3829941271
T02,T02_bonafide_0139,283,-0.5927726207
T02,T02_spoof_0144,284,1.5357329770
T02,T02_bonafide_0140,285,0.9281431228
T02,T02_spoof_0145,286,1.4012829673
T02,T02_bonafide_0141,287,0.3495630215
T02,T02_spoof_0146,288,1.2942113453
T02,T02_spoof_0147,289,1.6596744388
T02,T02_spoof_0148,290,1.5750500064
T02,T02_bonafide_0142,291,-0.7835003754
T02,T02_bonafide_0143,292,1.1918161717
T02,T02_bonafide_0144,293,-0.6331025661
T02,T02_bonafide_0145,294,0.7609839285
T02,T02_spoof_0149,295,1.4495130042
T02,T02_bonafide_0146,296,0.0585213795
T02,T02_bonafide_0147,297,0.0250689083
T02,T02_bonafide_0148,298,1.3407550337
T02,T02_bonafide_0149,299,-0.6956202730
T03,T03_bonafide_0000,0,-0.6331025661
T03,T03_bonafide_0001,1,0.1256613469
T03,T03_bonafide_0002,2,-0.1933732459
T03,T03_spoof_0000,3,1.0078326968
T03,T03_spoof_0001,4,1.3500857469
T03,T03_bonafide_0003,5,-0.3318533464
T03,T03_bonafide_0004,6,-0.0752698621
T03,T03_spoof_0002,7,1.3410144088
T03,T03_spoof_0003,8,1.3813855370
T03,T03_bonafide_0005,9,-0.1594259016
T03,T03_spoof_0004,10,1.2428516804
T03,T03_spoof_0005,11,1.1943635916
T03,T03_bonafide_0006,12,-1.3829941271
T03,T03_bonafide_0007,13,0.6331025661
