set,track_id,trial_index,score
T01,T01_bonafide_0071,146,-0.1088350370
T01,T01_bonafide_0072,147,2.1280452342
T01,T01_bonafide_0073,148,0.2104283942
T01,T01_bonafide_0074,149,-0.5927726207
T01,T01_bonafide_0075,150,-0.8778962951
T01,T01_bonafide_0076,151,1.3407550337
T01,T01_bonafide_0077,152,0.0752698621
T01,T01_bonafide_0078,153,1.0364333895
T01,T01_spoof_0075,154,2.0456787206
T01,T01_spoof_0076,155,1.9922580801
T01,T01_spoof_0077,156,2.1534773947
T01,T01_bonafide_0079,157,0.7835003754
T01,T01_spoof_0078,158,2.1979504895
T01,T01_spoof_0079,159,2.0002739921
T01,T01_bonafide_0080,160,1.4278559203
T01,T01_bonafide_0081,161,-2.7130518885
T01,T01_spoof_0080,162,2.0261881331
T01,T01_bonafide_0082,163,-0.4770404285
T01,T01_spoof_0081,164,1.9658593283
T01,T01_bonafide_0083,165,0.2793190344
T01,T01_bonafide_0084,166,0.1425233124
T01,T01_bonafide_0085,167,-1.2265281200
T01,T01_bonafide_0086,168,-0.8535879575
T01,T01_bonafide_0087,169,-0.0083555248
T01,T01_bonafide_0088,170,0.7388468492
T01,T01_bonafide_0089,171,-0.5148373735
T01,T01_bonafide_0090,172,0.4770404285
T01,T01_bonafide_0091,173,-1.1584837810
T01,T01_spoof_0082,174,2.0564319360
T01,T01_spoof_0083,175,2.0034111897
T01,T01_spoof_0084,176,1.7875392011
T01,T01_bonafide_0092,177,-0.6331025661
T01,T01_spoof_0085,178,1.9234454502
T01,T01_bonafide_0093,179,0.9027347916
T01,T01_bonafide_0094,180,0.6744897502
T01,T01_spoof_0086,181,2.0306680402
T01,T01_bonafide_0095,182,-0.1763741648
T01,T01_spoof_0087,183,2.0920678437
T01,T01_bonafide_0096,184,-1.0654625443
T01,T01_spoof_0088,185,2.1040530392
T01,T01_bonafide_0097,186,0.1933732459
T01,T01_bonafide_0098,187,0.4583978074
T01,T01_spoof_0089,188,2.0049673747
T01,T01_bonafide_0099,189,0.1763741648
T01,T01_spoof_0090,190,2.0659595269
T01,T01_bonafide_0100,191,0.4399131657
T01,T01_bonafide_0101,192,0.4958503473
T01,T01_bonafide_0102,193,0.5340118532
T01,T01_bonafide_0103,194,-1.4757910282
T01,T01_spoof_0091,195,1.9171051916
T01,T01_spoof_0092,196,1.8829713668
T01,T01_bonafide_0104,197,-0.7835003754
T01,T01_spoof_0093,198,1.9677752820
T01,T01_spoof_0094,199,2.1713803495
T01,T01_bonafide_0105,200,0.5148373735
T01,T01_bonafide_0106,201,2.7130518885
T01,T01_bonafide_0107,202,1.2265281200
T01,T01_spoof_0095,203,1.8768609310
T01,T01_bonafide_0108,204,-0.8297738353
T01,T01_spoof_0096,205,2.0216988126
T01,T01_bonafide_0109,206,-1.5273795175
T01,T01_bonafide_0110,207,-0.4399131657
T01,T01_bonafide_0111,208,-1.1918161717
T01,T01_bonafide_0112,209,-0.7609839285
T01,T01_bonafide_0113,210,-0.2447284903
T01,T01_spoof_0097,211,2.1277855676
T01,T01_spoof_0098,212,2.1128412899
T01,T01_bonafide_0114,213,-0.0250689083
T01,T01_spoof_0099,214,2.1151660908
T01,T01_bonafide_0115,215,1.5833867842
T01,T01_spoof_0100,216,1.9492718002
T01,T01_spoof_0101,217,2.1829821947
T01,T01_bonafide_0116,218,0.5729675485
T01,T01_spoof_0102,219,2.0426545066
T01,T01_spoof_0103,220,2.0065160244
T01,T01_spoof_0104,221,1.9733605749
T01,T01_spoof_0105,222,1.8884627762
T01,T01_spoof_0106,223,2.0487211042
T01,T01_bonafide_0117,224,1.0954184989
T01,T01_bonafide_0118,225,0.1256613469
T01,T01_bonafide_0119,226,-0.6956202730
T01,T01_spoof_0107,227,1.9856226024
T01,T01_spoof_0108,228,1.9578763922
T01,T01_bonafide_0120,229,-1.2627844163
T01,T01_bonafide_0121,230,-0.4033827610
T01,T01_spoof_0109,231,1.9599241285
T01,T01_spoof_0110,232,1.9264233452
T01,T01_spoof_0111,233,2.0291750855
T01,T01_spoof_0112,234,2.0351498264
T01,T01_spoof_0113,235,2.0959296790
T01,T01_spoof_0114,236,2.1768717589
T01,T01_spoof_0115,237,2.0018469185
T01,T01_spoof_0116,238,2.0611513049
T01,T01_bonafide_0122,239,-0.4215776353
T01,T01_spoof_0117,240,2.2723039246
T01,T01_bonafide_0123,241,-1.5833867842
T01,T01_bonafide_0124,242,-0.9541652531
T01,T01_spoof_0118,243,2.1105713255
T01,T01_spoof_0119,244,1.9320575581
T01,T01_spoof_0120,245,2.1175500986
T01,T01_bonafide_0125,246,0.2619845763
T01,T01_bonafide_0126,247,-1.8807936082
T01,T01_spoof_0121,248,2.0627433327
T01,T01_spoof_0122,249,2.1574853192
T01,T01_spoof_0123,250,1.9292904827
T01,T01_spoof_0124,251,2.1497037804
T01,T01_bonafide_0127,252,-1.0954184989
T01,T01_spoof_0125,253,2.0725400569
T01,T01_bonafide_0128,254,0.5927726207
T01,T01_bonafide_0129,255,0.6331025661
T01,T01_spoof_0126,256,2.1663766953
T01,T01_spoof_0127,257,2.0864825508
T01,T01_spoof_0128,258,2.0548757510
T01,T01_spoof_0129,259,2.1363976755
T01,T01_bonafide_0130,260,0.3495630215
T01,T01_spoof_0130,261,2.0828794987
T01,T01_bonafide_0131,262,0.8535879575
T01,T01_spoof_0131,263,1.9970997930
T01,T01_bonafide_0132,264,-0.2967378383
T01,T01_spoof_0132,265,2.0411480691
T01,T01_bonafide_0133,266,-0.3673830229
T01,T01_bonafide_0134,267,0.6956202730
T01,T01_spoof_0133,268,1.9446770349
T01,T01_spoof_0134,269,2.0643458527
T01,T01_spoof_0135,270,1.9839263134
T01,T01_spoof_0136,271,1.9101393453
T01,T01_bonafide_0135,272,0.4215776353
T01,T01_spoof_0137,273,2.0366461253
T01,T01_spoof_0138,274,2.1199981980
T01,T01_bonafide_0136,275,1.8807936082
T01,T01_bonafide_0137,276,-1.7132494016
T01,T01_spoof_0139,277,2.1225158747
T01,T01_bonafide_0138,278,-2.3263478740
T01,T01_bonafide_0139,279,-1.0364333895
T01,T01_bonafide_0140,280,0.3853204664
T01,T01_bonafide_0141,281,0.9281431228
T01,T01_bonafide_0142,282,0.3142471516
T01,T01_spoof_0140,283,2.0579962072
T01,T01_bonafide_0143,284,0.6536561916
T01,T01_spoof_0141,285,2.2200397954
T01,T01_spoof_0142,286,2.1251093213
T01,T01_bonafide_0144,287,-0.5533847196
T01,T01_spoof_0143,288,2.0336549926
T01,T01_bonafide_0145,289,-0.7170660652
T01,T01_bonafide_0146,290,0.8297738353
T01,T01_spoof_0144,291,1.9938835989
T01,T01_spoof_0145,292,1.9954972730
T01,T01_spoof_0146,293,2.1617678119
T01,T01_spoof_0147,294,1.8934664304
T01,T01_bonafide_0147,295,0.9541652531
T01,T01_spoof_0148,296,2.0742205233
T01,T01_bonafide_0148,297,1.3829941271
T01,T01_spoof_0149,298,2.0533271013
T01,T01_bonafide_0149,299,0.0920394870
T02,T02_spoof_0000,0,1.8235974498
T02,T02_spoof_0001,1,1.8719025266
T02,T02_bonafide_0000,2,0.7609839285
T02,T02_spoof_0002,3,1.8758261211
T02,T02_bonafide_0001,4,-1.1918161717
T02,T02_spoof_0003,5,1.5654579303
T02,T02_bonafide_0002,6,0.5340118532
T02,T02_bonafide_0003,7,-0.2967378383
T02,T02_bonafide_0004,8,-0.5533847196
T02,T02_spoof_0004,9,1.7890407507
T02,T02_bonafide_0005,10,1.0954184989
T02,T02_bonafide_0006,11,-0.8064212470
T02,T02_spoof_0005,12,1.8056006515
T02,T02_spoof_0006,13,1.7294095852
T02,T02_bonafide_0007,14,-0.8535879575
T02,T02_bonafide_0008,15,0.3318533464
T02,T02_bonafide_0009,16,0.4033827610
T02,T02_bonafide_0010,17,1.2627844163
T02,T02_bonafide_0011,18,0.5148373735
T02,T02_bonafide_0012,19,-1.3829941271
T02,T02_bonafide_0013,20,0.3495630215
T02,T02_bonafide_0014,21,-1.5273795175
T02,T02_spoof_0007,22,1.7225957641
T02,T02_bonafide_0015,23,-0.3853204664
T02,T02_bonafide_0016,24,-0.1594259016
T02,T02_spoof_0008,25,1.7844347536
T02,T02_bonafide_0017,26,-2.1280452342
T02,T02_spoof_0009,27,1.7398544631
T02,T02_spoof_0010,28,1.7935972816
T02,T02_bonafide_0018,29,0.2619845763
T02,T02_bonafide_0019,30,0.4215776353
T02,T02_spoof_0011,31,1.7271905294
T02,T02_spoof_0012,32,1.7859764016
T02,T02_spoof_0013,33,1.8085867694
T02,T02_bonafide_0020,34,1.7132494016
T02,T02_bonafide_0021,35,1.5273795175
T02,T02_spoof_0014,36,1.7043420744
T02,T02_bonafide_0022,37,0.2104283942
T02,T02_spoof_0015,38,1.7475817989
T02,T02_spoof_0016,39,1.7618450426
T02,T02_bonafide_0023,40,-1.0082523472
T02,T02_spoof_0017,41,1.7875115659
T02,T02_spoof_0018,42,1.7437780575
T02,T02_bonafide_0024,43,-0.2619845763
T02,T02_spoof_0019,44,1.7781927213
T02,T02_bonafide_0025,45,-1.7907505532
T02,T02_spoof_0020,46,1.8359149364
T02,T02_spoof_0021,47,1.7766105500
T02,T02_bonafide_0026,48,-1.2627844163
T02,T02_bonafide_0027,49,-0.2793190344
T02,T02_bonafide_0028,50,-1.3007812744
T02,T02_bonafide_0029,51,-1.1263911290
T02,T02_bonafide_0030,52,-0.0920394870
T02,T02_bonafide_0031,53,-0.1256613469
T02,T02_bonafide_0032,54,-1.0954184989
T02,T02_spoof_0022,55,1.6713851597
T02,T02_bonafide_0033,56,-0.7835003754
T02,T02_spoof_0023,57,1.7920831343
T02,T02_spoof_0024,58,1.6759940431
T02,T02_spoof_0025,59,1.8281690182
T02,T02_bonafide_0034,60,0.6331025661
T02,T02_spoof_0026,61,1.9030280505
T02,T02_bonafide_0035,62,-0.3673830229
T02,T02_spoof_0027,63,1.7378428577
T02,T02_spoof_0028,64,1.7099762873
T02,T02_spoof_0029,65,1.9174175485
T02,T02_bonafide_0036,66,-0.6331025661
T02,T02_spoof_0030,67,1.8041068623
T02,T02_spoof_0031,68,1.8504587861
T02,T02_bonafide_0037,69,0.0417892978
T02,T02_spoof_0032,70,1.7456940112
T02,T02_bonafide_0038,71,-0.0585213795
T02,T02_bonafide_0039,72,-1.9893129909
T02,T02_spoof_0033,73,1.8390700342
T02,T02_spoof_0034,74,1.7512793041
T02,T02_spoof_0035,75,1.7601320065
T02,T02_bonafide_0040,76,1.3407550337
T02,T02_spoof_0036,77,1.7996175418
T02,T02_spoof_0037,78,1.8798854628
T02,T02_spoof_0038,79,1.9758692187
T02,T02_bonafide_0041,80,0.9281431228
T02,T02_bonafide_0042,81,0.8778962951
T02,T02_spoof_0039,82,1.9084713723
T02,T02_spoof_0040,83,1.7718023281
T02,T02_bonafide_0043,84,0.6744897502
T02,T02_spoof_0041,85,1.7813299189
T02,T02_bonafide_0044,86,0.1256613469
T02,T02_bonafide_0045,87,0.7388468492
T02,T02_spoof_0042,88,1.6663815054
T02,T02_spoof_0043,89,1.7418321759
T02,T02_bonafide_0046,90,-1.6448536270
T02,T02_spoof_0044,91,1.8538355416
T02,T02_bonafide_0047,92,0.2447284903
T02,T02_spoof_0045,93,1.8343506653
T02,T02_bonafide_0048,94,2.7130518885
T02,T02_bonafide_0049,95,-0.9808501026
T02,T02_spoof_0046,96,1.7013641794
T02,T02_spoof_0047,97,2.0156747586
T02,T02_spoof_0048,98,1.7548823563
T02,T02_spoof_0049,99,1.7494430561
T02,T02_bonafide_0050,100,-1.2265281200
T02,T02_spoof_0050,101,1.8011157296
T02,T02_spoof_0051,102,1.8590288551
T02,T02_spoof_0052,103,1.7202117563
T02,T02_spoof_0053,104,1.9206566634
T02,T02_bonafide_0051,105,-0.9281431228
T02,T02_bonafide_0052,106,1.0364333895
T02,T02_spoof_0054,107,1.8115737219
T02,T02_bonafide_0053,108,-0.2275449766
T02,T02_bonafide_0054,109,0.0250689083
T02,T02_bonafide_0055,110,-2.3263478740
T02,T02_spoof_0055,111,1.6478557558
T02,T02_spoof_0056,112,1.7905644470
T02,T02_bonafide_0056,113,0.3853204664
T02,T02_spoof_0057,114,1.7566517290
T02,T02_bonafide_0057,115,0.1933732459
T02,T02_bonafide_0058,116,-0.0083555248
T02,T02_bonafide_0059,117,1.7907505532
T02,T02_bonafide_0060,118,1.0082523472
T02,T02_bonafide_0061,119,0.3673830229
T02,T02_bonafide_0062,120,-0.7388468492
T02,T02_spoof_0058,121,1.7966137858
T02,T02_bonafide_0063,122,-0.5927726207
T02,T02_spoof_0059,123,1.8438782561
T02,T02_spoof_0060,124,1.8521392525
T02,T02_spoof_0061,125,1.7797656478
T02,T02_bonafide_0064,126,1.9893129909
T02,T02_bonafide_0065,127,0.7835003754
T02,T02_spoof_0062,128,1.7337088157
T02,T02_spoof_0063,129,1.7750185222
T02,T02_spoof_0064,130,1.8625886221
T02,T02_bonafide_0066,131,0.3142471516
T02,T02_spoof_0065,132,1.6608900961
T02,T02_spoof_0066,133,1.8884900547
T02,T02_bonafide_0067,134,0.1088350370
T02,T02_bonafide_0068,135,0.5533847196
T02,T02_spoof_0067,136,1.8374878628
T02,T02_spoof_0068,137,1.8662375281
T02,T02_bonafide_0069,138,-0.2104283942
T02,T02_bonafide_0070,139,-0.3142471516
T02,T02_bonafide_0071,140,0.5927726207
T02,T02_spoof_0069,141,2.0502226538
T02,T02_bonafide_0072,142,-0.7170660652
T02,T02_bonafide_0073,143,1.1918161717
T02,T02_bonafide_0074,144,0.1425233124
T02,T02_bonafide_0075,145,-0.8778962951
T02,T02_bonafide_0076,146,-1.3407550337
T02,T02_bonafide_0077,147,0.6536561916
T02,T02_spoof_0070,148,1.8680987852
T02,T02_bonafide_0078,149,1.8807936082
T02,T02_bonafide_0079,150,-0.4583978074
T02,T02_bonafide_0080,151,-0.6744897502
T02,T02_bonafide_0081,152,-0.6128129910
T02,T02_bonafide_0082,153,0.0083555248
T02,T02_bonafide_0083,154,-1.7132494016
T02,T02_spoof_0071,155,1.8312458305
T02,T02_bonafide_0084,156,1.4278559203
T02,T02_bonafide_0085,157,-0.3318533464
T02,T02_bonafide_0086,158,0.8535879575
T02,T02_spoof_0072,159,1.8930848200
T02,T02_spoof_0073,160,1.8190667983
T02,T02_spoof_0074,161,1.8455037748
T02,T02_spoof_0075,162,1.9240512790
T02,T02_bonafide_0087,163,0.1594259016
T02,T02_bonafide_0088,164,1.5833867842
T02,T02_bonafide_0089,165,-0.0417892978
T02,T02_spoof_0076,166,1.6547796603
T02,T02_spoof_0077,167,1.6000058255
T02,T02_spoof_0078,168,1.9979585246
T02,T02_bonafide_0090,169,0.2967378383
T02,T02_bonafide_0091,170,-0.4770404285
T02,T02_bonafide_0092,171,-2.7130518885
T02,T02_bonafide_0093,172,0.6128129910
T02,T02_bonafide_0094,173,1.3829941271
T02,T02_bonafide_0095,174,0.8064212470
T02,T02_spoof_0079,175,1.8026120286
T02,T02_bonafide_0096,176,-0.1088350370
T02,T02_spoof_0080,177,1.9396865411
T02,T02_spoof_0081,178,1.9609009239
T02,T02_bonafide_0097,179,0.4399131657
T02,T02_bonafide_0098,180,-1.0654625443
T02,T02_bonafide_0099,181,-0.4215776353
T02,T02_bonafide_0100,182,-0.5148373735
T02,T02_bonafide_0101,183,0.4583978074
T02,T02_spoof_0082,184,1.6802765357
T02,T02_bonafide_0102,185,-0.0250689083
T02,T02_spoof_0083,186,1.8862709989
T02,T02_spoof_0084,187,1.8175635463
T02,T02_spoof_0085,188,1.8487932660
T02,T02_spoof_0086,189,1.7981170378
T02,T02_bonafide_0103,190,1.6448536270
T02,T02_spoof_0087,191,1.7652217981
T02,T02_spoof_0088,192,1.8327944802
T02,T02_spoof_0089,193,1.7668873182
T02,T02_bonafide_0104,194,0.0585213795
T02,T02_spoof_0090,195,1.7315812769
T02,T02_bonafide_0105,196,-0.5340118532
T02,T02_spoof_0091,197,1.7072092119
T02,T02_bonafide_0106,198,0.2275449766
T02,T02_spoof_0092,199,1.6301163116
T02,T02_spoof_0093,200,1.8406620620
T02,T02_spoof_0094,201,1.6982630357
T02,T02_bonafide_0107,202,-1.8807936082
T02,T02_spoof_0095,203,1.6842844603
T02,T02_bonafide_0108,204,0.0752698621
T02,T02_spoof_0096,205,1.9313961239
T02,T02_bonafide_0109,206,0.9027347916
T02,T02_bonafide_0110,207,-0.3495630215
T02,T02_spoof_0097,208,1.8738484083
T02,T02_spoof_0098,209,1.8644012800
T02,T02_bonafide_0111,210,1.1584837810
T02,T02_spoof_0099,211,1.8251161371
T02,T02_spoof_0100,212,1.9547904881
T02,T02_spoof_0101,213,1.7126525336
T02,T02_bonafide_0112,214,2.1280452342
T02,T02_spoof_0102,215,1.8979169272
T02,T02_bonafide_0113,216,2.3263478740
T02,T02_bonafide_0114,217,-0.5729675485
T02,T02_bonafide_0115,218,-0.9027347916
T02,T02_bonafide_0116,219,0.1763741648
T02,T02_bonafide_0117,220,0.7170660652
T02,T02_spoof_0103,221,1.8070938147
T02,T02_bonafide_0118,222,-0.2447284903
T02,T02_spoof_0104,223,1.7734160022
T02,T02_bonafide_0119,224,1.1263911290
T02,T02_bonafide_0120,225,1.3007812744
T02,T02_spoof_0105,226,1.8422645820
T02,T02_spoof_0106,227,1.9143164047
T02,T02_bonafide_0121,228,-0.1425233124
T02,T02_bonafide_0122,229,0.9808501026
T02,T02_spoof_0107,230,1.9678248284
T02,T02_bonafide_0123,231,1.2265281200
T02,T02_spoof_0108,232,1.9354040485
T02,T02_spoof_0109,233,1.7951073483
T02,T02_bonafide_0124,234,-0.6956202730
T02,T02_spoof_0110,235,1.7177636569
T02,T02_bonafide_0125,236,-0.1933732459
T02,T02_spoof_0111,237,1.8160630424
T02,T02_bonafide_0126,238,-1.5833867842
T02,T02_bonafide_0127,239,-0.7609839285
T02,T02_bonafide_0128,240,-0.8297738353
T02,T02_spoof_0112,241,1.8471418596
T02,T02_spoof_0113,242,1.8607982279
T02,T02_spoof_0114,243,1.7152459802
T02,T02_spoof_0115,244,1.7530919621
T02,T02_bonafide_0129,245,-1.1584837810
T02,T02_spoof_0116,246,1.6880580745
T02,T02_bonafide_0130,247,0.2793190344
T02,T02_spoof_0117,248,1.9492990787
T02,T02_spoof_0118,249,1.8555485776
T02,T02_spoof_0119,250,1.8699865729
T02,T02_bonafide_0131,251,0.5729675485
T02,T02_bonafide_0132,252,-0.4033827610
T02,T02_spoof_0120,253,1.6177220596
T02,T02_bonafide_0133,254,-0.4399131657
T02,T02_spoof_0121,255,1.8907600192
T02,T02_bonafide_0134,256,-0.0752698621
T02,T02_spoof_0122,257,1.8297041826
T02,T02_spoof_0123,258,1.8100799327
T02,T02_spoof_0124,259,1.8840993072
T02,T02_spoof_0125,260,1.7249205650
T02,T02_spoof_0126,261,1.9442954245
T02,T02_bonafide_0135,262,1.0654625443
T02,T02_spoof_0127,263,1.7701768094
T02,T02_spoof_0128,264,1.6916293052
T02,T02_bonafide_0136,265,1.4757910282
T02,T02_bonafide_0137,266,0.9541652531
T02,T02_spoof_0129,267,1.6398113655
T02,T02_spoof_0130,268,1.8266398334
T02,T02_bonafide_0138,269,0.4770404285
T02,T02_spoof_0131,270,1.7357951214
T02,T02_spoof_0132,271,1.7828861039
T02,T02_spoof_0133,272,1.8572793374
T02,T02_bonafide_0139,273,-1.4757910282
T02,T02_spoof_0134,274,1.8220833026
T02,T02_spoof_0135,275,1.8205732358
T02,T02_spoof_0136,276,1.9855642726
T02,T02_bonafide_0140,277,-1.0364333895
T02,T02_bonafide_0141,278,-0.9541652531
T02,T02_spoof_0137,279,1.6950239208
T02,T02_spoof_0138,280,1.8145648546
T02,T02_spoof_0139,281,1.8778377264
T02,T02_spoof_0140,282,1.7635413316
T02,T02_spoof_0141,283,1.7584012468
T02,T02_bonafide_0142,284,0.4958503473
T02,T02_spoof_0142,285,1.8130685556
T02,T02_bonafide_0143,286,0.0920394870
T02,T02_spoof_0143,287,1.9057042968
T02,T02_bonafide_0144,288,-0.4958503473
T02,T02_spoof_0144,289,1.8954688278
T02,T02_bonafide_0145,290,-0.6536561916
T02,T02_spoof_0145,291,1.9004346040
T02,T02_bonafide_0146,292,-1.4278559203
T02,T02_spoof_0146,293,1.8819717684
T02,T02_spoof_0147,294,1.9113385097
T02,T02_bonafide_0147,295,0.6956202730
T02,T02_spoof_0148,296,1.7685387245
T02,T02_bonafide_0148,297,0.8297738353
T02,T02_spoof_0149,298,1.9276225096
T02,T02_bonafide_0149,299,-0.1763741648
T03,T03_bonafide_0000,0,0.8778962951
T03,T03_spoof_0000,1,1.7965746079
T03,T03_spoof_0001,2,1.7342999215
T03,T03_spoof_0002,3,1.6472474059
T03,T03_spoof_0003,4,1.7920852874
T03,T03_bonafide_0001,5,-1.6448536270
T03,T03_spoof_0004,6,1.8025476783
T03,T03_spoof_0005,7,1.9367631701
T03,T03_bonafide_0002,8,0.0250689083
T03,T03_bonafide_0003,9,0.3495630215
T03,T03_spoof_0006,10,1.9780320182
T03,T03_spoof_0007,11,1.8331298076
T03,T03_bonafide_0004,12,-0.2104283942
T03,T03_bonafide_0005,13,-0.5533847196
