set,track_id,trial_index,score
T02,T02_bonafide_0022,37,-1.9893129909
T02,T02_bonafide_0023,38,-0.0585213795
T02,T02_bonafide_0024,39,-1.4757910282
T02,T02_spoof_0015,40,1.2888137704
T02,T02_bonafide_0025,41,-0.3853204664
T02,T02_bonafide_0026,42,0.3318533464
T02,T02_spoof_0016,43,0.9952855162
T02,T02_bonafide_0027,44,1.6448536270
T02,T02_bonafide_0028,45,-0.8297738353
T02,T02_spoof_0017,46,1.3216175741
T02,T02_spoof_0018,47,1.0658677941
T02,T02_bonafide_0029,48,0.0250689083
T02,T02_bonafide_0030,49,0.6128129910
T02,T02_spoof_0019,50,1.2020647029
T02,T02_spoof_0020,51,1.3667047067
T02,T02_spoof_0021,52,1.5244636028
T02,T02_bonafide_0031,53,-0.6744897502
T02,T02_spoof_0022,54,1.1856599783
T02,T02_spoof_0023,55,1.1718357955
T02,T02_bonafide_0032,56,1.2265281200
T02,T02_spoof_0024,57,1.1920345365
T02,T02_bonafide_0033,58,0.9541652531
T02,T02_spoof_0025,59,1.3761058421
T02,T02_spoof_0026,60,1.2292277615
T02,T02_spoof_0027,61,1.4269583599
T02,T02_spoof_0028,62,1.3555314805
T02,T02_spoof_0029,63,1.2001102757
T02,T02_spoof_0030,64,1.3906310309
T02,T02_bonafide_0034,65,-1.8807936082
T02,T02_spoof_0031,66,1.1330165092
T02,T02_spoof_0032,67,1.2655818281
T02,T02_spoof_0033,68,1.1899430462
T02,T02_spoof_0034,69,1.1402580113
T02,T02_spoof_0035,70,1.3991255018
T02,T02_bonafide_0035,71,0.6744897502
T02,T02_bonafide_0036,72,-0.0920394870
T02,T02_bonafide_0037,73,1.3007812744
T02,T02_bonafide_0038,74,-0.1256613469
T02,T02_spoof_0036,75,1.3867326098
T02,T02_spoof_0037,76,1.2275107260
T02,T02_spoof_0038,77,1.3362850460
T02,T02_bonafide_0039,78,0.0417892978
T02,T02_spoof_0039,79,1.4345166213
T02,T02_spoof_0040,80,1.2957034071
T02,T02_spoof_0041,81,1.1812287263
T02,T02_bonafide_0040,82,0.0083555248
T02,T02_bonafide_0041,83,-1.1263911290
T02,T02_bonafide_0042,84,-0.8778962951
T02,T02_spoof_0042,85,1.2187604092
T02,T02_spoof_0043,86,1.2672152156
T02,T02_spoof_0044,87,1.2974527474
T02,T02_spoof_0045,88,1.4088314914
T02,T02_spoof_0046,89,1.3340891407
T02,T02_spoof_0047,90,1.2096652993
T02,T02_bonafide_0043,91,1.1918161717
T02,T02_bonafide_0044,92,1.8807936082
T02,T02_spoof_0048,93,1.2508984541
T02,T02_spoof_0049,94,1.2639500401
T02,T02_spoof_0050,95,1.3431203028
T02,T02_spoof_0051,96,1.3582038709
T02,T02_bonafide_0045,97,0.4033827610
T02,T02_bonafide_0046,98,1.1263911290
T02,T02_bonafide_0047,99,-2.3263478740
T02,T02_spoof_0052,100,1.1742581576
T02,T02_spoof_0053,101,1.2476194988
T02,T02_spoof_0054,102,1.2623193924
T02,T02_bonafide_0048,103,0.4399131657
T02,T02_bonafide_0049,104,1.0654625443
T02,T02_bonafide_0050,105,0.1425233124
T02,T02_spoof_0055,106,1.1587969059
T02,T02_bonafide_0051,107,-0.4770404285
T02,T02_spoof_0056,108,1.3298060728
T02,T02_spoof_0057,109,1.2240457119
T02,T02_spoof_0058,110,1.1206236172
T02,T02_spoof_0059,111,1.1642176384
T02,T02_spoof_0060,112,1.3794911077
T02,T02_bonafide_0052,113,-0.5729675485
T02,T02_bonafide_0053,114,-0.0752698621
T02,T02_spoof_0061,115,1.2557990789
T02,T02_bonafide_0054,116,0.0920394870
T02,T02_bonafide_0055,117,-0.4033827610
T02,T02_bonafide_0056,118,0.4583978074
T02,T02_spoof_0062,119,1.3176844161
T02,T02_spoof_0063,120,1.2721296202
T02,T02_spoof_0064,121,1.1249987414
T02,T02_bonafide_0057,122,-0.4958503473
T02,T02_bonafide_0058,123,0.6956202730
T02,T02_spoof_0065,124,1.2574297266
T02,T02_spoof_0066,125,1.1530444123
T02,T02_bonafide_0059,126,1.5273795175
T02,T02_bonafide_0060,127,-0.6128129910
T02,T02_spoof_0067,128,1.4867504851
T02,T02_spoof_0068,129,1.3609522131
T02,T02_spoof_0069,130,1.2360075345
T02,T02_bonafide_0061,131,0.3853204664
T02,T02_bonafide_0062,132,-1.1918161717
T02,T02_bonafide_0063,133,1.4757910282
T02,T02_bonafide_0064,134,0.5927726207
T02,T02_spoof_0070,135,1.2169722456
T02,T02_spoof_0071,136,1.1159487695
T02,T02_bonafide_0065,137,-2.1280452342
T02,T02_bonafide_0066,138,0.3673830229
T02,T02_spoof_0072,139,1.1109176276
T02,T02_spoof_0073,140,1.2820657708
T02,T02_bonafide_0067,141,-1.7907505532
T02,T02_bonafide_0068,142,-0.1594259016
T02,T02_bonafide_0069,143,-0.2793190344
T02,T02_bonafide_0070,144,-0.9027347916
T02,T02_spoof_0074,145,1.1981315449
T02,T02_bonafide_0071,146,0.1594259016
T02,T02_spoof_0075,147,1.3157529362
T02,T02_bonafide_0072,148,0.4770404285
T02,T02_bonafide_0073,149,-1.6448536270
T02,T02_spoof_0076,150,1.2410159293
T02,T02_bonafide_0074,151,2.3263478740
T02,T02_bonafide_0075,152,-1.0364333895
T02,T02_bonafide_0076,153,-1.0954184989
T02,T02_bonafide_0077,154,0.8297738353
T02,T02_spoof_0077,155,1.2326341088
T02,T02_bonafide_0078,156,-0.9541652531
T02,T02_bonafide_0079,157,1.0082523472
T02,T02_spoof_0078,158,1.2492604763
T02,T02_bonafide_0080,159,0.5148373735
T02,T02_bonafide_0081,160,-0.0083555248
T02,T02_bonafide_0082,161,0.1088350370
T02,T02_spoof_0079,162,1.3503912584
T02,T02_spoof_0080,163,1.0523380007
T02,T02_spoof_0081,164,1.3027768734
T02,T02_bonafide_0083,165,-0.2104283942
T02,T02_bonafide_0084,166,-1.1584837810
T02,T02_spoof_0082,167,1.4038003495
T02,T02_bonafide_0085,168,1.7132494016
T02,T02_bonafide_0086,169,-1.4278559203
T02,T02_spoof_0083,170,1.2393526344
T02,T02_spoof_0084,171,1.4538813248
T02,T02_bonafide_0087,172,0.8778962951
T02,T02_spoof_0085,173,1.2205348553
T02,T02_bonafide_0088,174,0.0752698621
T02,T02_spoof_0086,175,1.2737740750
T02,T02_bonafide_0089,176,-1.2265281200
T02,T02_spoof_0087,177,1.3236220562
T02,T02_bonafide_0090,178,-0.5340118532
T02,T02_spoof_0088,179,1.2151695401
T02,T02_spoof_0089,180,1.3196388433
T02,T02_spoof_0090,181,1.2992142637
T02,T02_spoof_0091,182,1.1367221340
T02,T02_bonafide_0091,183,0.5340118532
T02,T02_spoof_0092,184,1.3277145825
T02,T02_bonafide_0092,185,0.3142471516
T02,T02_bonafide_0093,186,-0.0250689083
T02,T02_bonafide_0094,187,-0.9281431228
T02,T02_bonafide_0095,188,-0.4583978074
T02,T02_spoof_0093,189,1.2376833482
T02,T02_spoof_0094,190,1.1500238218
T02,T02_bonafide_0096,191,-0.6956202730
T02,T02_bonafide_0097,192,1.4278559203
T02,T02_spoof_0095,193,1.3063976913
T02,T02_spoof_0096,194,1.2525339034
T02,T02_bonafide_0098,195,0.1933732459
T02,T02_spoof_0097,196,1.2222963716
T02,T02_bonafide_0099,197,1.2627844163
T02,T02_bonafide_0100,198,2.1280452342
T02,T02_bonafide_0101,199,-1.5273795175
T02,T02_spoof_0098,200,1.2787331896
T02,T02_bonafide_0102,201,0.5729675485
T02,T02_spoof_0099,202,1.1878188860
T02,T02_spoof_0100,203,1.2133514277
T02,T02_bonafide_0103,204,-0.1933732459
T02,T02_bonafide_0104,205,-0.8064212470
T02,T02_bonafide_0105,206,0.9027347916
T02,T02_bonafide_0106,207,0.0585213795
T02,T02_spoof_0101,208,1.3529290538
T02,T02_bonafide_0107,209,-0.4215776353
T02,T02_bonafide_0108,210,-2.7130518885
T02,T02_spoof_0102,211,1.0852324976
T02,T02_bonafide_0109,212,0.6331025661
T02,T02_spoof_0103,213,1.1054555466
T02,T02_spoof_0104,214,1.4432980257
T02,T02_spoof_0105,215,1.3009887098
T02,T02_spoof_0106,216,1.2939655202
T02,T02_spoof_0107,217,1.0927907591
T02,T02_spoof_0108,218,1.0329986339
T02,T02_bonafide_0110,219,-0.3318533464
T02,T02_spoof_0109,220,1.3454909614
T02,T02_spoof_0110,221,1.3082321193
T02,T02_bonafide_0111,222,0.7609839285
T02,T02_spoof_0111,223,1.3407978423
T02,T02_bonafide_0112,224,0.9808501026
T02,T02_bonafide_0113,225,1.9893129909
T02,T02_bonafide_0114,226,-0.0417892978
T02,T02_spoof_0112,227,1.2443266273
T02,T02_bonafide_0115,228,0.8064212470
T02,T02_spoof_0113,229,1.3830269850
T02,T02_bonafide_0116,230,-0.6331025661
T02,T02_spoof_0114,231,1.2309353486
T02,T02_spoof_0115,232,1.2115169997
T02,T02_spoof_0116,233,1.3256538387
T02,T02_bonafide_0117,234,-1.5833867842
T02,T02_bonafide_0118,235,2.7130518885
T02,T02_spoof_0117,236,1.2854244757
T02,T02_bonafide_0119,237,-0.2619845763
T02,T02_bonafide_0120,238,-0.3673830229
T02,T02_bonafide_0121,239,-0.7609839285
T02,T02_spoof_0118,240,1.2837415844
T02,T02_bonafide_0122,241,-0.2967378383
T02,T02_spoof_0119,242,1.1468940018
T02,T02_bonafide_0123,243,0.2793190344
T02,T02_spoof_0120,244,1.1615452481
T02,T02_spoof_0121,245,1.2606894279
T02,T02_bonafide_0124,246,-1.2627844163
T02,T02_bonafide_0125,247,0.5533847196
T02,T02_spoof_0122,248,1.2257835987
T02,T02_bonafide_0126,249,-1.0082523472
T02,T02_bonafide_0127,250,-0.7170660652
T02,T02_spoof_0123,251,1.1436432769
T02,T02_spoof_0124,252,1.3947503776
T02,T02_spoof_0125,253,1.2905213575
T02,T02_bonafide_0128,254,-0.7835003754
T02,T02_spoof_0126,255,1.4142935723
T02,T02_spoof_0127,256,1.3637832671
T02,T02_bonafide_0129,257,0.2967378383
T02,T02_spoof_0128,258,1.1834640730
T02,T02_bonafide_0130,259,-1.3007812744
T02,T02_spoof_0129,260,1.2754224917
T02,T02_spoof_0130,261,1.1559658519
T02,T02_bonafide_0131,262,-0.5148373735
T02,T02_spoof_0131,263,1.4674111182
T02,T02_bonafide_0132,264,-0.2447284903
T02,T02_spoof_0132,265,1.3479133235
T02,T02_bonafide_0133,266,0.7170660652
T02,T02_spoof_0133,267,1.1693578606
T02,T02_bonafide_0134,268,0.8535879575
T02,T02_bonafide_0135,269,1.3407550337
T02,T02_spoof_0134,270,1.3385203927
T02,T02_spoof_0135,271,1.2922383929
T02,T02_spoof_0136,272,1.3728551171
T02,T02_bonafide_0136,273,0.2275449766
T02,T02_bonafide_0137,274,1.5833867842
T02,T02_spoof_0137,275,1.2059059885
T02,T02_spoof_0138,276,1.2871150101
T02,T02_bonafide_0138,277,-0.6536561916
T02,T02_spoof_0139,278,1.2039961828
T02,T02_bonafide_0139,279,-0.5533847196
T02,T02_spoof_0140,280,1.2077953177
T02,T02_bonafide_0140,281,-0.4399131657
T02,T02_bonafide_0141,282,0.2104283942
T02,T02_spoof_0141,283,1.2459750439
T02,T02_bonafide_0142,284,-1.3829941271
T02,T02_spoof_0142,285,1.3100838197
T02,T02_bonafide_0143,286,0.4215776353
T02,T02_bonafide_0144,287,-0.8535879575
T02,T02_spoof_0143,288,1.1766288162
T02,T02_spoof_0144,289,1.2803964845
T02,T02_spoof_0145,290,1.3119538013
T02,T02_spoof_0146,291,1.1789512767
T02,T02_spoof_0147,292,1.0994610232
T02,T02_bonafide_0145,293,-0.2275449766
T02,T02_spoof_0148,294,1.2541672909
T02,T02_spoof_0149,295,1.3045795789
T02,T02_bonafide_0146,296,-1.0654625443
T02,T02_bonafide_0147,297,1.3829941271
T02,T02_bonafide_0148,298,-1.7132494016
T02,T02_bonafide_0149,299,1.0364333895
T03,T03_bonafide_0000,0,1.0364333895
T03,T03_bonafide_0001,1,0.9808501026
T03,T03_bonafide_0002,2,1.8807936082
T03,T03_bonafide_0003,3,-0.9541652531
T03,T03_spoof_0000,4,1.2269725408
T03,T03_spoof_0001,5,1.2154545667
T03,T03_spoof_0002,6,1.2089287791
T03,T03_spoof_0003,7,1.2986306096
T03,T03_bonafide_0004,8,-0.0585213795
T03,T03_bonafide_0005,9,0.4958503473
T03,T03_bonafide_0006,10,-0.5927726207
T03,T03_bonafide_0007,11,0.1594259016
T03,T03_bonafide_0008,12,-0.1425233124
T03,T03_bonafide_0009,13,-0.4958503473
