set,track_id,trial_index,score
T01,T01_spoof_0092,180,2.0526250730
T01,T01_spoof_0093,181,1.6402722586
T01,T01_bonafide_0088,182,-0.3673830229
T01,T01_spoof_0094,183,2.0090540575
T01,T01_bonafide_0089,184,1.6448536270
T01,T01_bonafide_0090,185,-0.9027347916
T01,T01_bonafide_0091,186,0.3495630215
T01,T01_bonafide_0092,187,0.8064212470
T01,T01_spoof_0095,188,1.9538518556
T01,T01_spoof_0096,189,2.0831429488
T01,T01_bonafide_0093,190,-0.3853204664
T01,T01_spoof_0097,191,2.0420884825
T01,T01_bonafide_0094,192,0.9808501026
T01,T01_spoof_0098,193,2.2149445182
T01,T01_bonafide_0095,194,-0.5927726207
T01,T01_spoof_0099,195,1.9402821587
T01,T01_bonafide_0096,196,-1.1584837810
T01,T01_spoof_0100,197,2.5970055258
T01,T01_bonafide_0097,198,0.1594259016
T01,T01_bonafide_0098,199,1.0364333895
T01,T01_spoof_0101,200,2.6839674911
T01,T01_spoof_0102,201,2.2811583738
T01,T01_spoof_0103,202,1.7820583472
T01,T01_spoof_0104,203,2.1124104963
T01,T01_spoof_0105,204,2.3109942527
T01,T01_bonafide_0099,205,-0.4033827610
T01,T01_bonafide_0100,206,-0.1763741648
T01,T01_bonafide_0101,207,0.4033827610
T01,T01_spoof_0106,208,2.3369753905
T01,T01_spoof_0107,209,2.0731321556
T01,T01_bonafide_0102,210,-1.0364333895
T01,T01_spoof_0108,211,2.2571027473
T01,T01_bonafide_0103,212,-1.2265281200
T01,T01_bonafide_0104,213,-0.1256613469
T01,T01_spoof_0109,214,2.3815963169
T01,T01_bonafide_0105,215,-0.9808501026
T01,T01_bonafide_0106,216,-0.4399131657
T01,T01_spoof_0110,217,1.8303794517
T01,T01_spoof_0111,218,2.0680696202
T01,T01_spoof_0112,219,2.4319236759
T01,T01_spoof_0113,220,2.1455136147
T01,T01_spoof_0114,221,2.6436845899
T01,T01_bonafide_0107,222,-2.1280452342
T01,T01_bonafide_0108,223,0.1933732459
T01,T01_spoof_0115,224,2.5837703928
T01,T01_bonafide_0109,225,1.3407550337
T01,T01_bonafide_0110,226,-2.3263478740
T01,T01_bonafide_0111,227,0.0083555248
T01,T01_spoof_0116,228,2.6112493764
T01,T01_spoof_0117,229,2.1964535926
T01,T01_spoof_0118,230,1.9033672795
T01,T01_bonafide_0112,231,-0.9541652531
T01,T01_bonafide_0113,232,0.0417892978
T01,T01_spoof_0119,233,2.3059317173
T01,T01_bonafide_0114,234,0.3142471516
T01,T01_bonafide_0115,235,1.7132494016
T01,T01_bonafide_0116,236,-0.5533847196
T01,T01_spoof_0120,237,2.1076010738
T01,T01_bonafide_0117,238,-1.5833867842
T01,T01_bonafide_0118,239,1.3007812744
T01,T01_spoof_0121,240,1.8604652841
T01,T01_bonafide_0119,241,0.8778962951
T01,T01_spoof_0122,242,2.0203310779
T01,T01_spoof_0123,243,2.1314315608
T01,T01_spoof_0124,244,2.3996435626
T01,T01_spoof_0125,245,1.6019675637
T01,T01_bonafide_0120,246,-0.6128129910
T01,T01_spoof_0126,247,2.0033018035
T01,T01_spoof_0127,248,2.4603497584
T01,T01_bonafide_0121,249,-0.7835003754
T01,T01_spoof_0128,250,2.8318487009
T01,T01_bonafide_0122,251,0.5148373735
T01,T01_bonafide_0123,252,-0.8778962951
T01,T01_bonafide_0124,253,0.7835003754
T01,T01_spoof_0129,254,2.2195818571
T01,T01_spoof_0130,255,2.1779936937
T01,T01_bonafide_0125,256,2.7130518885
T01,T01_spoof_0131,257,1.7523505985
T01,T01_bonafide_0126,258,-0.3495630215
T01,T01_bonafide_0127,259,1.5273795175
T01,T01_bonafide_0128,260,0.4770404285
T01,T01_bonafide_0129,261,0.7609839285
T01,T01_bonafide_0130,262,2.3263478740
T01,T01_bonafide_0131,263,-1.1263911290
T01,T01_bonafide_0132,264,-0.5148373735
T01,T01_spoof_0132,265,2.5005343939
T01,T01_spoof_0133,266,2.6625690195
T01,T01_spoof_0134,267,1.9111482121
T01,T01_bonafide_0133,268,-1.4757910282
T01,T01_bonafide_0134,269,0.6128129910
T01,T01_bonafide_0135,270,0.6536561916
T01,T01_bonafide_0136,271,-0.1425233124
T01,T01_bonafide_0137,272,-0.0417892978
T01,T01_spoof_0135,273,2.3935313997
T01,T01_spoof_0136,274,2.2010701793
T01,T01_spoof_0137,275,2.2618672425
T01,T01_bonafide_0138,276,-0.1594259016
T01,T01_spoof_0138,277,2.5093953422
T01,T01_bonafide_0139,278,-1.0654625443
T01,T01_spoof_0139,279,2.6267132744
T01,T01_spoof_0140,280,2.3643348524
T01,T01_bonafide_0140,281,0.1256613469
T01,T01_bonafide_0141,282,-0.2619845763
T01,T01_spoof_0141,283,1.9471401970
T01,T01_bonafide_0142,284,0.8297738353
T01,T01_bonafide_0143,285,-1.3007812744
T01,T01_bonafide_0144,286,-0.9281431228
T01,T01_bonafide_0145,287,0.1088350370
T01,T01_spoof_0142,288,2.0473826562
T01,T01_spoof_0143,289,2.1171966305
T01,T01_bonafide_0146,290,2.1280452342
T01,T01_spoof_0144,291,2.3160979586
T01,T01_bonafide_0147,292,0.4958503473
T01,T01_bonafide_0148,293,1.4278559203
T01,T01_spoof_0145,294,2.1594820159
T01,T01_spoof_0146,295,1.9732034021
T01,T01_spoof_0147,296,1.9794203103
T01,T01_spoof_0148,297,1.9260819405
T01,T01_bonafide_0149,298,0.9027347916
T01,T01_spoof_0149,299,2.4756965934
T02,T02_spoof_0000,0,1.5086337933
T02,T02_spoof_0001,1,1.8428474540
T02,T02_bonafide_0000,2,-0.3495630215
T02,T02_bonafide_0001,3,-0.8535879575
T02,T02_spoof_0002,4,1.5443940860
T02,T02_spoof_0003,5,1.8255859895
T02,T02_bonafide_0002,6,0.1594259016
T02,T02_spoof_0004,7,1.6438614175
T02,T02_spoof_0005,8,2.0326349552
T02,T02_bonafide_0003,9,-0.2967378383
T02,T02_spoof_0006,10,1.7571720613
T02,T02_spoof_0007,11,1.4979906703
T02,T02_spoof_0008,12,1.1314861626
T02,T02_spoof_0009,13,1.6207331530
T02,T02_bonafide_0004,14,-0.8778962951
T02,T02_bonafide_0005,15,0.5340118532
T02,T02_bonafide_0006,16,0.2967378383
T02,T02_bonafide_0007,17,-0.7835003754
T02,T02_spoof_0010,18,1.4467836104
T02,T02_bonafide_0008,19,0.4215776353
T02,T02_bonafide_0009,20,-0.1425233124
T02,T02_bonafide_0010,21,-1.7907505532
T02,T02_spoof_0011,22,1.4703051947
T02,T02_spoof_0012,23,1.9706464794
T02,T02_spoof_0013,24,1.7231183796
T02,T02_bonafide_0011,25,-0.2104283942
T02,T02_spoof_0014,26,1.7621591549
T02,T02_bonafide_0012,27,0.5148373735
T02,T02_spoof_0015,28,2.0725005135
T02,T02_bonafide_0013,29,1.9893129909
T02,T02_bonafide_0014,30,-0.6956202730
T02,T02_bonafide_0015,31,1.5273795175
T02,T02_bonafide_0016,32,-0.4399131657
T02,T02_bonafide_0017,33,0.1763741648
T02,T02_spoof_0016,34,1.2433094843
T02,T02_bonafide_0018,35,-1.3007812744
T02,T02_bonafide_0019,36,0.5533847196
T02,T02_bonafide_0020,37,0.2793190344
T02,T02_bonafide_0021,38,-1.7132494016
T02,T02_spoof_0017,39,1.3217164212
T02,T02_bonafide_0022,40,-1.0654625443
T02,T02_spoof_0018,41,1.8199839322
T02,T02_bonafide_0023,42,-0.4033827610
T02,T02_bonafide_0024,43,-0.9027347916
T02,T02_bonafide_0025,44,0.0752698621
T02,T02_spoof_0019,45,1.9894338758
T02,T02_spoof_0020,46,1.4151029928
T02,T02_bonafide_0026,47,1.0082523472
T02,T02_spoof_0021,48,1.6669411313
T02,T02_spoof_0022,49,1.2565446173
T02,T02_spoof_0023,50,1.3646184167
T02,T02_bonafide_0027,51,1.6448536270
T02,T02_spoof_0024,52,1.9994444280
T02,T02_bonafide_0028,53,0.5729675485
T02,T02_spoof_0025,54,1.2805936257
T02,T02_bonafide_0029,55,-0.1594259016
T02,T02_spoof_0026,56,1.0084663092
T02,T02_bonafide_0030,57,0.6331025661
T02,T02_bonafide_0031,58,0.7170660652
T02,T02_spoof_0027,59,1.0632187008
T02,T02_bonafide_0032,60,1.0654625443
T02,T02_bonafide_0033,61,0.6956202730
T02,T02_bonafide_0034,62,0.2104283942
T02,T02_bonafide_0035,63,0.1933732459
T02,T02_spoof_0028,64,1.5493467075
T02,T02_spoof_0029,65,1.5591566363
T02,T02_bonafide_0036,66,0.2619845763
T02,T02_spoof_0030,67,1.7773490957
T02,T02_spoof_0031,68,1.5138762102
T02,T02_spoof_0032,69,1.5242170515
T02,T02_spoof_0033,70,1.2689311920
T02,T02_bonafide_0037,71,1.8807936082
T02,T02_spoof_0034,72,1.5640177983
T02,T02_spoof_0035,73,1.7824964205
T02,T02_spoof_0036,74,1.5394069923
T02,T02_spoof_0037,75,1.7375483489
T02,T02_spoof_0038,76,1.1563475190
T02,T02_spoof_0039,77,1.1015233958
T02,T02_spoof_0040,78,1.3021217193
T02,T02_spoof_0041,79,1.3566033158
T02,T02_spoof_0042,80,1.4281259672
T02,T02_bonafide_0038,81,-1.5273795175
T02,T02_spoof_0043,82,1.6114316447
T02,T02_spoof_0044,83,1.4083913342
T02,T02_spoof_0045,84,1.2136017357
T02,T02_bonafide_0039,85,-0.0083555248
T02,T02_spoof_0046,86,1.6160873213
T02,T02_spoof_0047,87,1.8671116080
T02,T02_bonafide_0040,88,1.0954184989
T02,T02_bonafide_0041,89,-2.1280452342
T02,T02_spoof_0048,90,1.7183538844
T02,T02_bonafide_0042,91,-1.3829941271
T02,T02_spoof_0049,92,1.5784477676
T02,T02_spoof_0050,93,1.3873330776
T02,T02_bonafide_0043,94,0.2275449766
T02,T02_spoof_0051,95,1.9532338265
T02,T02_spoof_0052,96,1.1777459906
T02,T02_spoof_0053,97,1.8144506816
T02,T02_spoof_0054,98,1.5293207574
T02,T02_bonafide_0044,99,0.8297738353
T02,T02_bonafide_0045,100,1.7907505532
T02,T02_bonafide_0046,101,-2.3263478740
T02,T02_bonafide_0047,102,0.6128129910
T02,T02_bonafide_0048,103,-0.1763741648
T02,T02_spoof_0055,104,1.6020852481
T02,T02_spoof_0056,105,2.2930998381
T02,T02_spoof_0057,106,1.8798879513
T02,T02_bonafide_0049,107,-0.2275449766
T02,T02_spoof_0058,108,1.6392448308
T02,T02_spoof_0059,109,1.5926826980
T02,T02_spoof_0060,110,1.9798497260
T02,T02_bonafide_0050,111,0.0250689083
T02,T02_spoof_0061,112,1.3397806162
T02,T02_bonafide_0051,113,1.3007812744
T02,T02_bonafide_0052,114,-0.5729675485
T02,T02_bonafide_0053,115,-1.0954184989
T02,T02_spoof_0062,116,1.7041744340
T02,T02_spoof_0063,117,1.5190697267
T02,T02_bonafide_0054,118,0.6536561916
T02,T02_bonafide_0055,119,0.3142471516
T02,T02_bonafide_0056,120,-0.7170660652
T02,T02_bonafide_0057,121,-1.5833867842
T02,T02_spoof_0064,122,2.1049357270
T02,T02_bonafide_0058,123,-0.5148373735
T02,T02_spoof_0065,124,1.4527973983
T02,T02_bonafide_0059,125,-0.5927726207
T02,T02_bonafide_0060,126,-0.5340118532
T02,T02_bonafide_0061,127,0.2447284903
T02,T02_spoof_0066,128,1.9000328514
T02,T02_spoof_0067,129,1.4587186932
T02,T02_spoof_0068,130,2.0209725216
T02,T02_bonafide_0062,131,0.4958503473
T02,T02_spoof_0069,132,0.9016953167
T02,T02_bonafide_0063,133,-0.0250689083
T02,T02_spoof_0070,134,1.6808329942
T02,T02_bonafide_0064,135,-1.8807936082
T02,T02_bonafide_0065,136,-0.6744897502
T02,T02_bonafide_0066,137,2.7130518885
T02,T02_spoof_0071,138,1.3723993492
T02,T02_spoof_0072,139,1.6761956553
T02,T02_spoof_0073,140,1.6854788260
T02,T02_bonafide_0067,141,-0.4770404285
T02,T02_bonafide_0068,142,-0.4583978074
T02,T02_bonafide_0069,143,-0.2447284903
T02,T02_spoof_0074,144,2.2383474464
T02,T02_bonafide_0070,145,-0.1256613469
T02,T02_bonafide_0071,146,-1.2265281200
T02,T02_bonafide_0072,147,1.4757910282
T02,T02_bonafide_0073,148,-1.4278559203
T02,T02_bonafide_0074,149,0.7609839285
T02,T02_bonafide_0075,150,1.2627844163
T02,T02_bonafide_0076,151,1.2265281200
T02,T02_spoof_0075,152,1.5736616334
T02,T02_spoof_0076,153,1.8089823980
T02,T02_bonafide_0077,154,-0.0585213795
T02,T02_spoof_0077,155,1.8370132066
T02,T02_spoof_0078,156,1.3309196679
T02,T02_bonafide_0078,157,0.9281431228
T02,T02_bonafide_0079,158,0.3318533464
T02,T02_spoof_0079,159,2.1452186282
T02,T02_bonafide_0080,160,-0.8064212470
T02,T02_bonafide_0081,161,0.4583978074
T02,T02_spoof_0080,162,2.2000427515
T02,T02_bonafide_0082,163,-0.3318533464
T02,T02_bonafide_0083,164,-0.1933732459
T02,T02_bonafide_0084,165,1.1584837810
T02,T02_spoof_0081,166,1.6901345025
T02,T02_bonafide_0085,167,-0.0417892978
T02,T02_spoof_0082,168,1.8864631545
T02,T02_bonafide_0086,169,-2.7130518885
T02,T02_spoof_0083,170,1.4015332959
T02,T02_bonafide_0087,171,1.4278559203
T02,T02_bonafide_0088,172,1.7132494016
T02,T02_spoof_0084,173,2.0582566629
T02,T02_spoof_0085,174,1.9216008956
T02,T02_bonafide_0089,175,0.3673830229
T02,T02_spoof_0086,176,1.4406714475
T02,T02_bonafide_0090,177,1.0364333895
T02,T02_bonafide_0091,178,0.8778962951
T02,T02_spoof_0087,179,1.9070482239
T02,T02_bonafide_0092,180,0.3495630215
T02,T02_spoof_0088,181,1.8487687490
T02,T02_spoof_0089,182,1.7424095110
T02,T02_bonafide_0093,183,0.7388468492
T02,T02_spoof_0090,184,1.7929323539
T02,T02_spoof_0091,185,1.9617855310
T02,T02_bonafide_0094,186,-0.6536561916
T02,T02_spoof_0092,187,1.6484760697
T02,T02_spoof_0093,188,1.7522194397
T02,T02_spoof_0094,189,2.3998708306
T02,T02_spoof_0095,190,1.3945179233
T02,T02_bonafide_0095,191,-0.4958503473
T02,T02_bonafide_0096,192,-0.2793190344
T02,T02_spoof_0096,193,1.5973917133
T02,T02_bonafide_0097,194,0.4770404285
T02,T02_bonafide_0098,195,0.3853204664
T02,T02_bonafide_0099,196,0.6744897502
T02,T02_bonafide_0100,197,-0.7388468492
T02,T02_bonafide_0101,198,2.3263478740
T02,T02_bonafide_0102,199,-1.9893129909
T02,T02_spoof_0097,200,1.8547825369
T02,T02_bonafide_0103,201,0.1088350370
T02,T02_spoof_0098,202,1.7472992445
T02,T02_spoof_0099,203,1.2916305888
T02,T02_spoof_0100,204,1.9291667980
T02,T02_spoof_0101,205,1.3483323207
T02,T02_spoof_0102,206,2.1700799847
T02,T02_spoof_0103,207,1.3799652517
T02,T02_bonafide_0104,208,-0.9541652531
T02,T02_spoof_0104,209,1.6715654746
T02,T02_bonafide_0105,210,-1.0364333895
T02,T02_spoof_0105,211,1.9369477306
T02,T02_spoof_0106,212,1.6577047298
T02,T02_spoof_0107,213,1.6530900775
T02,T02_spoof_0108,214,1.5343832928
T02,T02_spoof_0109,215,1.6253704919
T02,T02_bonafide_0106,216,0.5927726207
T02,T02_bonafide_0107,217,-1.1584837810
T02,T02_bonafide_0108,218,0.0083555248
T02,T02_spoof_0110,219,1.4925837493
T02,T02_spoof_0111,220,1.6300006727
T02,T02_bonafide_0109,221,-1.4757910282
T02,T02_spoof_0112,222,1.6994808991
T02,T02_bonafide_0110,223,-0.3142471516
T02,T02_bonafide_0111,224,-0.4215776353
T02,T02_spoof_0113,225,1.8312609526
T02,T02_bonafide_0112,226,0.0585213795
T02,T02_bonafide_0113,227,0.8535879575
T02,T02_spoof_0114,228,1.8734401801
T02,T02_spoof_0115,229,1.5688522110
T02,T02_bonafide_0114,230,0.4033827610
T02,T02_spoof_0116,231,1.2290656337
T02,T02_spoof_0117,232,1.4645529406
T02,T02_bonafide_0115,233,-1.1918161717
T02,T02_bonafide_0116,234,-0.9808501026
T02,T02_spoof_0118,235,1.6346250160
T02,T02_bonafide_0117,236,-0.3673830229
T02,T02_bonafide_0118,237,1.3407550337
T02,T02_bonafide_0119,238,1.1918161717
T02,T02_spoof_0119,239,2.0450215300
T02,T02_bonafide_0120,240,-1.1263911290
T02,T02_spoof_0120,241,1.6067647518
T02,T02_bonafide_0121,242,1.3829941271
T02,T02_bonafide_0122,243,-1.0082523472
T02,T02_bonafide_0123,244,0.0417892978
T02,T02_bonafide_0124,245,0.0920394870
T02,T02_bonafide_0125,246,0.4399131657
T02,T02_spoof_0121,247,1.8931748131
T02,T02_bonafide_0126,248,2.1280452342
T02,T02_bonafide_0127,249,-1.2627844163
T02,T02_spoof_0122,250,1.3121322715
T02,T02_bonafide_0128,251,-1.3407550337
T02,T02_bonafide_0129,252,-0.3853204664
T02,T02_spoof_0123,253,1.4815822151
T02,T02_spoof_0124,254,1.7722453899
T02,T02_spoof_0125,255,1.7982265276
T02,T02_bonafide_0130,256,0.9808501026
T02,T02_spoof_0126,257,1.5832122628
T02,T02_spoof_0127,258,1.7088834493
T02,T02_bonafide_0131,259,0.1425233124
T02,T02_spoof_0128,260,1.7876899371
T02,T02_spoof_0129,261,1.8035754769
T02,T02_spoof_0130,262,2.0099355584
T02,T02_bonafide_0132,263,0.9541652531
T02,T02_bonafide_0133,264,1.1263911290
T02,T02_bonafide_0134,265,0.8064212470
T02,T02_spoof_0131,266,1.4344545392
T02,T02_bonafide_0135,267,-0.6331025661
T02,T02_bonafide_0136,268,-0.5533847196
T02,T02_spoof_0132,269,1.5033396196
T02,T02_spoof_0133,270,2.0879644116
T02,T02_spoof_0134,271,1.5879567204
T02,T02_bonafide_0137,272,-1.6448536270
T02,T02_bonafide_0138,273,-0.7609839285
T02,T02_bonafide_0139,274,-0.2619845763
T02,T02_bonafide_0140,275,-0.9281431228
T02,T02_spoof_0135,276,1.1966304202
T02,T02_bonafide_0141,277,-0.6128129910
T02,T02_spoof_0136,278,1.9142330696
T02,T02_bonafide_0142,279,0.1256613469
T02,T02_bonafide_0143,280,0.9027347916
T02,T02_spoof_0137,281,1.7327139363
T02,T02_spoof_0138,282,1.4759801577
T02,T02_spoof_0139,283,1.6623213164
T02,T02_spoof_0140,284,2.1238201566
T02,T02_spoof_0141,285,1.6948013954
T02,T02_spoof_0142,286,1.9449628314
T02,T02_bonafide_0144,287,-0.1088350370
T02,T02_bonafide_0145,288,-0.8297738353
T02,T02_bonafide_0146,289,-0.0920394870
T02,T02_spoof_0143,290,1.8608946998
T02,T02_spoof_0144,291,1.7136094268
T02,T02_spoof_0145,292,1.7671828545
T02,T02_spoof_0146,293,1.4871154657
T02,T02_spoof_0147,294,1.7279045138
T02,T02_spoof_0148,295,1.5542669027
T02,T02_bonafide_0147,296,0.7835003754
T02,T02_bonafide_0148,297,-0.0752698621
T02,T02_spoof_0149,298,1.4216781959
T02,T02_bonafide_0149,299,1.5833867842
T03,T03_bonafide_0000,0,1.7907505532
T03,T03_bonafide_0001,1,0.5533847196
T03,T03_spoof_0000,2,1.6311791807
T03,T03_bonafide_0002,3,-0.4770404285
T03,T03_bonafide_0003,4,0.8535879575
T03,T03_spoof_0001,5,1.7999270583
T03,T03_bonafide_0004,6,-0.4215776353
T03,T03_bonafide_0005,7,-0.4958503473
T03,T03_bonafide_0006,8,2.3263478740
T03,T03_spoof_0002,9,1.8702490720
T03,T03_spoof_0003,10,1.8810049424
T03,T03_bonafide_0007,11,0.1933732459
T03,T03_spoof_0004,12,2.0518722705
T03,T03_bonafide_0008,13,-0.6744897502
