filename,score
CtrSVDD_0038_E_0000086,-5.2989724237
CtrSVDD_0039_E_0000087,-3.8626739249
CtrSVDD_0040_E_0000088,-6.1913633794
CtrSVDD_0041_E_0000089,-3.3080961653
CtrSVDD_0042_E_0000090,-4.3937716088
CtrSVDD_0043_E_0000091,-4.2674851624
CtrSVDD_0044_E_0000092,-4.9354807271
CtrSVDD_0045_E_0000093,0.3267438821
CtrSVDD_0046_E_0000094,-3.6864461372
CtrSVDD_0047_E_0000095,-5.3698163368
CtrSVDD_0000_E_0000096,-4.6023133961
CtrSVDD_0001_E_0000097,-2.8909808131
CtrSVDD_0002_E_0000098,-4.3328536271
CtrSVDD_0003_E_0000099,-4.6082557519
CtrSVDD_0004_E_0000100,-7.0783159391
CtrSVDD_0005_E_0000101,-5.4297850775
CtrSVDD_0006_E_0000102,-2.8801134699
CtrSVDD_0007_E_0000103,0.2668034008
CtrSVDD_0008_E_0000104,-5.6008134105
CtrSVDD_0009_E_0000105,-5.1909744926
CtrSVDD_0010_E_0000106,-3.8385985920
CtrSVDD_0011_E_0000107,-4.8277470857
CtrSVDD_0012_E_0000108,-3.0043816565
CtrSVDD_0013_E_0000109,0.0468765635
CtrSVDD_0014_E_0000110,-4.9818290637
CtrSVDD_0015_E_0000111,-3.0841831900
CtrSVDD_0016_E_0000112,-4.3239210633
CtrSVDD_0017_E_0000113,-0.1100264567
CtrSVDD_0018_E_0000114,-4.9341620003
CtrSVDD_0019_E_0000115,-6.3942050965
CtrSVDD_0020_E_0000116,-5.5232851682
CtrSVDD_0021_E_0000117,-0.9348057945
CtrSVDD_0022_E_0000118,-0.9178235515
CtrSVDD_0023_E_0000119,-6.0953959269
CtrSVDD_0024_E_0000120,-4.5134870717
CtrSVDD_0025_E_0000121,-5.1367690309
CtrSVDD_0026_E_0000122,-6.2551956401
CtrSVDD_0027_E_0000123,-6.5015772160
CtrSVDD_0028_E_0000124,-5.9726053823
CtrSVDD_0029_E_0000125,-3.3862410709
CtrSVDD_0030_E_0000126,-3.4331611975
CtrSVDD_0031_E_0000127,-2.5593220507
CtrSVDD_0032_E_0000128,-4.0120683776
CtrSVDD_0033_E_0000129,1.1517058579
CtrSVDD_0034_E_0000130,-6.1815365738
CtrSVDD_0035_E_0000131,-1.5854857971
CtrSVDD_0036_E_0000132,-0.9767699911
CtrSVDD_0037_E_0000133,-5.5184059404
CtrSVDD_0038_E_0000134,-3.6307109125
CtrSVDD_0039_E_0000135,-4.6054832702
CtrSVDD_0040_E_0000136,-5.1562825764
CtrSVDD_0041_E_0000137,0.9522704869
CtrSVDD_0042_E_0000138,-5.1223599293
CtrSVDD_0043_E_0000139,1.6601712470
CtrSVDD_0044_E_0000140,-5.8485309057
CtrSVDD_0045_E_0000141,-3.9503368074
CtrSVDD_0046_E_0000142,2.3716313507
CtrSVDD_0047_E_0000143,-5.2427254751
CtrSVDD_0000_E_0000144,-6.7939274660
CtrSVDD_0001_E_0000145,-2.7971679229
CtrSVDD_0002_E_0000146,-1.4911197453
CtrSVDD_0003_E_0000147,-6.4850551385
CtrSVDD_0004_E_0000148,-4.4044615664
CtrSVDD_0005_E_0000149,-4.0912677820
CtrSVDD_0006_E_0000150,-5.8809539321
CtrSVDD_0007_E_0000151,-0.7199753406
CtrSVDD_0008_E_0000152,-1.8281814675
CtrSVDD_0009_E_0000153,0.8944264796
CtrSVDD_0010_E_0000154,0.7290684029
CtrSVDD_0011_E_0000155,-3.2174227382
CtrSVDD_0012_E_0000156,-1.2107154884
CtrSVDD_0013_E_0000157,-5.0546358718
CtrSVDD_0014_E_0000158,-4.2345228176
CtrSVDD_0015_E_0000159,-3.0397099038
CtrSVDD_0016_E_0000160,-1.3287214802
CtrSVDD_0017_E_0000161,-3.2108931001
CtrSVDD_0018_E_0000162,-6.5261663831
CtrSVDD_0019_E_0000163,-6.5032093394
CtrSVDD_0020_E_0000164,-4.0524733248
CtrSVDD_0021_E_0000165,-1.2901844981
CtrSVDD_0022_E_0000166,0.7217891729
CtrSVDD_0023_E_0000167,0.1634766645
CtrSVDD_0024_E_0000168,-5.1099233862
CtrSVDD_0025_E_0000169,-4.2335923408
CtrSVDD_0026_E_0000170,-4.4985239582
CtrSVDD_0027_E_0000171,-3.1131138634
CtrSVDD_0028_E_0000172,-1.1681518079
CtrSVDD_0029_E_0000173,-6.1608798054
CtrSVDD_0030_E_0000174,-4.7982714814
CtrSVDD_0031_E_0000175,-5.5050387570
CtrSVDD_0032_E_0000176,-4.4737113937
CtrSVDD_0033_E_0000177,-5.1547719544
CtrSVDD_0034_E_0000178,-5.3575538751
CtrSVDD_0035_E_0000179,-5.7922268805
CtrSVDD_0036_E_0000180,-6.2814683240
CtrSVDD_0037_E_0000181,-4.5155945849
CtrSVDD_0038_E_0000182,-5.7307464795
CtrSVDD_0039_E_0000183,0.9435021675
CtrSVDD_0040_E_0000184,-4.2287995371
CtrSVDD_0041_E_0000185,-4.0228634482
CtrSVDD_0042_E_0000186,-4.5858642222
CtrSVDD_0043_E_0000187,-3.3577208473
CtrSVDD_0044_E_0000188,-4.5265691536
CtrSVDD_0045_E_0000189,-3.9647755909
CtrSVDD_0046_E_0000190,-4.2353255588
CtrSVDD_0047_E_0000191,-5.9914383436
CtrSVDD_0000_E_0000192,-3.5146292881
CtrSVDD_0001_E_0000193,-4.3626551259
CtrSVDD_0002_E_0000194,-6.2362740161
CtrSVDD_0003_E_0000195,-3.8982281894
CtrSVDD_0004_E_0000196,-6.3562921590
CtrSVDD_0005_E_0000197,-2.9533456469
CtrSVDD_0006_E_0000198,-3.6225078983
CtrSVDD_0007_E_0000199,-5.0183902095
CtrSVDD_0008_E_0000200,-6.5579545437
CtrSVDD_0009_E_0000201,-6.4186831044
CtrSVDD_0010_E_0000202,-4.4168291068
CtrSVDD_0011_E_0000203,-2.5974123500
CtrSVDD_0012_E_0000204,-2.9556128543
CtrSVDD_0013_E_0000205,-3.7190798241
CtrSVDD_0014_E_0000206,-3.8443108734
CtrSVDD_0015_E_0000207,-5.0161874814
CtrSVDD_0016_E_0000208,-4.1914668775
CtrSVDD_0017_E_0000209,-4.3759661167
CtrSVDD_0018_E_0000210,-4.7481754058
CtrSVDD_0019_E_0000211,1.8380753872
CtrSVDD_0020_E_0000212,-5.1621114377
CtrSVDD_0021_E_0000213,-6.4010399890
CtrSVDD_0022_E_0000214,-5.5869542619
CtrSVDD_0023_E_0000215,-5.3277022643
CtrSVDD_0024_E_0000216,-4.0058512506
CtrSVDD_0025_E_0000217,-4.3213546761
CtrSVDD_0026_E_0000218,-3.6820468517
CtrSVDD_0027_E_0000219,-4.5755078891
CtrSVDD_0028_E_0000220,-6.4429541026
CtrSVDD_0029_E_0000221,-2.8766898186
CtrSVDD_0030_E_0000222,-5.0862776156
CtrSVDD_0031_E_0000223,-5.2253412356
CtrSVDD_0032_E_0000224,-1.5921761646
CtrSVDD_0033_E_0000225,-5.9048922705
CtrSVDD_0034_E_0000226,-2.2532821503
CtrSVDD_0035_E_0000227,-4.1269835876
CtrSVDD_0036_E_0000228,-2.8247792168
CtrSVDD_0037_E_0000229,-4.1014337605
CtrSVDD_0038_E_0000230,-7.2110428182
CtrSVDD_0039_E_0000231,-4.6521949869
CtrSVDD_0040_E_0000232,-0.3668543308
CtrSVDD_0041_E_0000233,-3.0910324031
CtrSVDD_0042_E_0000234,0.7400603223
CtrSVDD_0043_E_0000235,-4.8617008702
CtrSVDD_0044_E_0000236,-7.0130488072
CtrSVDD_0045_E_0000237,-6.5823199299
CtrSVDD_0046_E_0000238,-4.5393299856
CtrSVDD_0047_E_0000239,-2.5122969661
CtrSVDD_0000_E_0000240,-1.9090268361
CtrSVDD_0001_E_0000241,-5.2286673105
CtrSVDD_0002_E_0000242,-3.5654842377
CtrSVDD_0003_E_0000243,1.1546768705
CtrSVDD_0004_E_0000244,-5.2441532006
CtrSVDD_0005_E_0000245,-5.7082476873
CtrSVDD_0006_E_0000246,-2.8050510315
CtrSVDD_0007_E_0000247,-0.5667698816
CtrSVDD_0008_E_0000248,-4.4887377481
CtrSVDD_0009_E_0000249,-0.8840409509
CtrSVDD_0010_E_0000250,-4.6720815501
CtrSVDD_0011_E_0000251,-5.3911413523
CtrSVDD_0012_E_0000252,-5.9304022274
CtrSVDD_0013_E_0000253,-3.7703702148
CtrSVDD_0014_E_0000254,2.2572007159
CtrSVDD_0015_E_0000255,-6.9600870264
CtrSVDD_0016_E_0000256,-5.4309637571
CtrSVDD_0017_E_0000257,-5.5243331965
CtrSVDD_0018_E_0000258,-5.5851731831
CtrSVDD_0019_E_0000259,-3.8813224691
CtrSVDD_0020_E_0000260,-2.2014412048
CtrSVDD_0021_E_0000261,-4.2774348041
CtrSVDD_0022_E_0000262,-5.2080466705
CtrSVDD_0023_E_0000263,0.3599747356
CtrSVDD_0024_E_0000264,-4.9850113668
CtrSVDD_0025_E_0000265,-2.4019355462
CtrSVDD_0026_E_0000266,-5.1934764581
CtrSVDD_0027_E_0000267,0.2078072593
CtrSVDD_0028_E_0000268,-4.1264828912
CtrSVDD_0029_E_0000269,-4.7400125273
CtrSVDD_0030_E_0000270,-5.5826637092
CtrSVDD_0031_E_0000271,-4.5589396873
CtrSVDD_0032_E_0000272,-2.6786285072
CtrSVDD_0033_E_0000273,-5.7673124506
CtrSVDD_0034_E_0000274,-4.8144893678
CtrSVDD_0035_E_0000275,-4.3957185924
CtrSVDD_0036_E_0000276,-3.0983451520
CtrSVDD_0037_E_0000277,-4.9484338745
CtrSVDD_0038_E_0000278,-5.2040232205
CtrSVDD_0039_E_0000279,-5.2809659741
CtrSVDD_0040_E_0000280,-6.0903528669
CtrSVDD_0041_E_0000281,-4.6711854937
CtrSVDD_0042_E_0000282,-3.6070536182
CtrSVDD_0043_E_0000283,-4.9796637020
CtrSVDD_0044_E_0000284,-3.2177468409
CtrSVDD_0045_E_0000285,-4.5493987301
CtrSVDD_0046_E_0000286,-3.9689133136
CtrSVDD_0047_E_0000287,-4.8357171249
CtrSVDD_0000_E_0000288,-3.7550676841
CtrSVDD_0001_E_0000289,-2.7484531377
CtrSVDD_0002_E_0000290,-5.6869376712
CtrSVDD_0003_E_0000291,-3.6574564979
CtrSVDD_0004_E_0000292,-3.4775709967
CtrSVDD_0005_E_0000293,-5.7209624987
CtrSVDD_0006_E_0000294,-5.4147568361
CtrSVDD_0007_E_0000295,-5.0156442816
CtrSVDD_0008_E_0000296,-6.9515365111
CtrSVDD_0009_E_0000297,-1.7185667765
CtrSVDD_0010_E_0000298,-1.4245928101
CtrSVDD_0011_E_0000299,-6.2436601124
CtrSVDD_0012_E_0000300,-5.7042354848
CtrSVDD_0013_E_0000301,-3.5879270039
CtrSVDD_0014_E_0000302,-3.8676078875
CtrSVDD_0015_E_0000303,-2.8535640419
CtrSVDD_0016_E_0000304,-1.3365743780
CtrSVDD_0017_E_0000305,0.2020933456
CtrSVDD_0018_E_0000306,-5.6458038403
CtrSVDD_0019_E_0000307,-3.6475677108
CtrSVDD_0020_E_0000308,-5.3609340670
CtrSVDD_0021_E_0000309,-4.2135322861
CtrSVDD_0022_E_0000310,-4.1447214409
CtrSVDD_0023_E_0000311,-4.3225419981
CtrSVDD_0024_E_0000312,-5.6437765624
CtrSVDD_0025_E_0000313,-5.0504373799
CtrSVDD_0026_E_0000314,-0.0280628062
CtrSVDD_0027_E_0000315,-0.3758461852
CtrSVDD_0028_E_0000316,-3.4940686052
CtrSVDD_0029_E_0000317,-3.7020019483
CtrSVDD_0030_E_0000318,1.4940631617
CtrSVDD_0031_E_0000319,-3.4965815044
CtrSVDD_0032_E_0000320,1.5163632225
CtrSVDD_0033_E_0000321,-2.4819895277
CtrSVDD_0034_E_0000322,-3.1554608153
CtrSVDD_0035_E_0000323,0.6773611918
CtrSVDD_0036_E_0000324,-5.6905510805
CtrSVDD_0037_E_0000325,-6.7062099801
CtrSVDD_0038_E_0000326,-4.1206600947
CtrSVDD_0039_E_0000327,-6.6979110000
CtrSVDD_0040_E_0000328,-5.0206109241
CtrSVDD_0041_E_0000329,-6.2742764441
CtrSVDD_0042_E_0000330,-3.8015343769
CtrSVDD_0043_E_0000331,-0.6666083698
CtrSVDD_0044_E_0000332,-0.1835676051
CtrSVDD_0045_E_0000333,-5.2359162456
CtrSVDD_0046_E_0000334,-5.5478351492
CtrSVDD_0047_E_0000335,-5.7850872494
CtrSVDD_0000_E_0000336,1.6265283966
CtrSVDD_0001_E_0000337,-3.3588391372
CtrSVDD_0002_E_0000338,-6.4515069782
CtrSVDD_0003_E_0000339,-3.3999468819
CtrSVDD_0004_E_0000340,-6.8970595531
CtrSVDD_0005_E_0000341,-1.3311997810
CtrSVDD_0006_E_0000342,2.1757241556
CtrSVDD_0007_E_0000343,-6.6875713057
CtrSVDD_0008_E_0000344,-5.2663827220
CtrSVDD_0009_E_0000345,-6.1142970060
CtrSVDD_0010_E_0000346,-4.2694527870
CtrSVDD_0011_E_0000347,-3.5414197154
CtrSVDD_0012_E_0000348,-5.2001717251
CtrSVDD_0013_E_0000349,-5.7813005123
CtrSVDD_0014_E_0000350,-5.4833192793
CtrSVDD_0015_E_0000351,-1.1249678019
CtrSVDD_0016_E_0000352,-4.4650181937
CtrSVDD_0017_E_0000353,-3.9185295056
CtrSVDD_0018_E_0000354,-4.1324180068
CtrSVDD_0019_E_0000355,-3.9648331473
CtrSVDD_0020_E_0000356,-0.0328774424
CtrSVDD_0021_E_0000357,-4.1162100144
CtrSVDD_0022_E_0000358,-4.2932063711
CtrSVDD_0023_E_0000359,-4.5864027858
CtrSVDD_0024_E_0000360,0.6526981539
CtrSVDD_0025_E_0000361,-5.5591221682
CtrSVDD_0026_E_0000362,-5.5527769639
CtrSVDD_0027_E_0000363,-6.3747034994
CtrSVDD_0028_E_0000364,-0.1212919178
CtrSVDD_0029_E_0000365,-4.7534325606
CtrSVDD_0030_E_0000366,-0.2292966039
CtrSVDD_0031_E_0000367,1.7649809686
CtrSVDD_0032_E_0000368,-3.5352801207
CtrSVDD_0033_E_0000369,-3.7504651638
CtrSVDD_0034_E_0000370,-6.3577206170
CtrSVDD_0035_E_0000371,-5.9500458952
CtrSVDD_0036_E_0000372,-4.4813921356
CtrSVDD_0037_E_0000373,-3.2748460626
CtrSVDD_0038_E_0000374,-1.6440419715
CtrSVDD_0039_E_0000375,-5.2878577711
CtrSVDD_0040_E_0000376,-5.3454138776
CtrSVDD_0041_E_0000377,-4.8947205181
CtrSVDD_0042_E_0000378,-4.0231737878
CtrSVDD_0043_E_0000379,-3.1772606671
CtrSVDD_0044_E_0000380,-6.1769259827
CtrSVDD_0045_E_0000381,-4.4852212596
CtrSVDD_0046_E_0000382,-4.9665905497
CtrSVDD_0047_E_0000383,-3.9976549381
CtrSVDD_0000_E_0000384,-5.4524016476
CtrSVDD_0001_E_0000385,-0.1963860225
CtrSVDD_0002_E_0000386,-1.5984941976
CtrSVDD_0003_E_0000387,-5.7366393687
CtrSVDD_0004_E_0000388,-3.2994585925
CtrSVDD_0005_E_0000389,-4.1498965588
CtrSVDD_0006_E_0000390,-5.7440641210
CtrSVDD_0007_E_0000391,-3.0778590792
CtrSVDD_0008_E_0000392,-5.3529554489
CtrSVDD_0009_E_0000393,0.3878829198
CtrSVDD_0010_E_0000394,-6.0195366199
CtrSVDD_0011_E_0000395,-4.8549217532
CtrSVDD_0012_E_0000396,-4.4572086070
CtrSVDD_0013_E_0000397,0.5767010881
CtrSVDD_0014_E_0000398,0.0706976479
CtrSVDD_0015_E_0000399,-5.7293411535
CtrSVDD_0016_E_0000400,-2.4728441452
CtrSVDD_0017_E_0000401,-4.9115483340
CtrSVDD_0018_E_0000402,-5.3817573916
CtrSVDD_0019_E_0000403,-3.8144669148
CtrSVDD_0020_E_0000404,-5.7921332520
CtrSVDD_0021_E_0000405,-5.5770897856
CtrSVDD_0022_E_0000406,-5.3265586613
CtrSVDD_0023_E_0000407,-3.3812090904
CtrSVDD_0024_E_0000408,-6.0028566881
CtrSVDD_0025_E_0000409,-2.5357559176
CtrSVDD_0026_E_0000410,-0.7604483910
CtrSVDD_0027_E_0000411,-0.1311617906
CtrSVDD_0028_E_0000412,1.2617708616
CtrSVDD_0029_E_0000413,-5.8924009136
CtrSVDD_0030_E_0000414,-6.0107558493
CtrSVDD_0031_E_0000415,-3.5647417099
CtrSVDD_0032_E_0000416,-6.3202351773
CtrSVDD_0033_E_0000417,1.0962715625
CtrSVDD_0034_E_0000418,-4.3558121497
CtrSVDD_0035_E_0000419,-6.0102954720
CtrSVDD_0036_E_0000420,-6.0421839295
CtrSVDD_0037_E_0000421,-3.8879575426
CtrSVDD_0038_E_0000422,-4.9489724480
CtrSVDD_0039_E_0000423,2.3941732400
CtrSVDD_0040_E_0000424,2.0132834216
CtrSVDD_0041_E_0000425,-5.1171892344
CtrSVDD_0042_E_0000426,-3.7693554623
CtrSVDD_0043_E_0000427,-2.2987105223
CtrSVDD_0044_E_0000428,-3.4537974098
CtrSVDD_0045_E_0000429,-5.7407000727
CtrSVDD_0046_E_0000430,-4.9430316448
CtrSVDD_0047_E_0000431,-4.4556698037
CtrSVDD_0000_E_0000432,-4.6696390355
CtrSVDD_0001_E_0000433,-3.0126449481
CtrSVDD_0002_E_0000434,-3.9958730151
CtrSVDD_0003_E_0000435,-4.9804057894
CtrSVDD_0004_E_0000436,-6.5199530108
CtrSVDD_0005_E_0000437,-4.3471506444
CtrSVDD_0006_E_0000438,-6.0794609721
CtrSVDD_0007_E_0000439,-3.3615980913
CtrSVDD_0008_E_0000440,-6.1216635438
CtrSVDD_0009_E_0000441,-5.1988982654
CtrSVDD_0010_E_0000442,0.6191529613
CtrSVDD_0011_E_0000443,-5.9521618336
CtrSVDD_0012_E_0000444,-4.4890429911
CtrSVDD_0013_E_0000445,-7.3623803396
CtrSVDD_0014_E_0000446,-4.8750082792
CtrSVDD_0015_E_0000447,-4.4108415414
CtrSVDD_0016_E_0000448,-6.0667661017
CtrSVDD_0017_E_0000449,-0.0258804687
CtrSVDD_0018_E_0000450,-5.3054414978
CtrSVDD_0019_E_0000451,-0.5293824378
CtrSVDD_0020_E_0000452,-7.5424224644
CtrSVDD_0021_E_0000453,-4.3612907667
CtrSVDD_0022_E_0000454,-3.5989817815
CtrSVDD_0023_E_0000455,-3.7317850888
CtrSVDD_0024_E_0000456,-6.6600545620
CtrSVDD_0025_E_0000457,-3.0363719091
CtrSVDD_0026_E_0000458,-0.0763079424
CtrSVDD_0027_E_0000459,-5.2900413967
CtrSVDD_0028_E_0000460,-5.7920873234
CtrSVDD_0029_E_0000461,-2.1080874134
CtrSVDD_0030_E_0000462,-1.7453951495
CtrSVDD_0031_E_0000463,-6.6946046383
CtrSVDD_0032_E_0000464,0.5447437410
CtrSVDD_0033_E_0000465,-5.7277114319
CtrSVDD_0034_E_0000466,-0.7308942474
CtrSVDD_0035_E_0000467,-2.8658859538
CtrSVDD_0036_E_0000468,-5.0615126700
CtrSVDD_0037_E_0000469,-5.4957085079
CtrSVDD_0038_E_0000470,-5.2855822982
CtrSVDD_0039_E_0000471,-2.0981938253
CtrSVDD_0040_E_0000472,-6.1439070410
CtrSVDD_0041_E_0000473,-0.6824132519
CtrSVDD_0042_E_0000474,-6.3905499638
CtrSVDD_0043_E_0000475,-0.5949194409
CtrSVDD_0044_E_0000476,-3.9890430147
CtrSVDD_0045_E_0000477,-4.3612888402
CtrSVDD_0046_E_0000478,-4.3398294159
CtrSVDD_0047_E_0000479,-1.8058079561
CtrSVDD_0000_E_0000480,-5.1901068128
CtrSVDD_0001_E_0000481,1.6019832540
CtrSVDD_0002_E_0000482,-4.6332448267
CtrSVDD_0003_E_0000483,-4.4452824459
CtrSVDD_0004_E_0000484,-4.7225588729
CtrSVDD_0005_E_0000485,-4.0885362028
CtrSVDD_0006_E_0000486,-3.7374612148
CtrSVDD_0007_E_0000487,-3.8129811509
CtrSVDD_0008_E_0000488,-6.4742389496
CtrSVDD_0009_E_0000489,-4.0983481656
CtrSVDD_0010_E_0000490,-5.5740196287
CtrSVDD_0011_E_0000491,-3.9160712969
CtrSVDD_0012_E_0000492,-4.4653636367
CtrSVDD_0013_E_0000493,-1.7240183225
CtrSVDD_0014_E_0000494,-5.0096871580
CtrSVDD_0015_E_0000495,-4.3408243201
CtrSVDD_0016_E_0000496,-6.3843972175
CtrSVDD_0017_E_0000497,-5.8095269391
CtrSVDD_0018_E_0000498,-4.3348152153
CtrSVDD_0019_E_0000499,-5.0294562939
CtrSVDD_0020_E_0000500,-5.8413497235
CtrSVDD_0021_E_0000501,-2.3469922831
CtrSVDD_0022_E_0000502,-4.1764493350
CtrSVDD_0023_E_0000503,-3.4071074403
CtrSVDD_0024_E_0000504,-3.9760744325
CtrSVDD_0025_E_0000505,-4.9996910707
CtrSVDD_0026_E_0000506,-2.9482360996
CtrSVDD_0027_E_0000507,-0.7145479891
CtrSVDD_0028_E_0000508,-4.4521630213
CtrSVDD_0029_E_0000509,-4.4469276199
CtrSVDD_0030_E_0000510,0.0831933267
CtrSVDD_0031_E_0000511,-3.4511182165
CtrSVDD_0032_E_0000512,-3.8551014392
CtrSVDD_0033_E_0000513,-4.5430946402
CtrSVDD_0034_E_0000514,-5.5273591045
CtrSVDD_0035_E_0000515,-6.7012191563
CtrSVDD_0036_E_0000516,-4.4687197253
CtrSVDD_0037_E_0000517,-4.6836961120
CtrSVDD_0038_E_0000518,-5.8375232383
CtrSVDD_0039_E_0000519,-5.1637922070
CtrSVDD_0040_E_0000520,1.7976633338
CtrSVDD_0041_E_0000521,-2.9705324128
CtrSVDD_0042_E_0000522,-3.3368994044
CtrSVDD_0043_E_0000523,-4.3414275553
CtrSVDD_0044_E_0000524,-3.2773386160
CtrSVDD_0045_E_0000525,-5.0399568453
CtrSVDD_0046_E_0000526,-4.6981473087
CtrSVDD_0047_E_0000527,-4.1766282992
CtrSVDD_0000_E_0000528,0.5180080643
CtrSVDD_0001_E_0000529,-3.2870541837
CtrSVDD_0002_E_0000530,-3.9930806370
CtrSVDD_0003_E_0000531,-5.9535819727
CtrSVDD_0004_E_0000532,-5.3848031015
CtrSVDD_0005_E_0000533,-2.3970510811
CtrSVDD_0006_E_0000534,-4.5329737732
CtrSVDD_0007_E_0000535,-4.9413697181
CtrSVDD_0008_E_0000536,-3.6963717608
CtrSVDD_0009_E_0000537,-2.6324704874
CtrSVDD_0010_E_0000538,2.0938614812
CtrSVDD_0011_E_0000539,0.2049494660
CtrSVDD_0012_E_0000540,-5.5822894462
CtrSVDD_0013_E_0000541,-3.7908177850
CtrSVDD_0014_E_0000542,-5.2785946227
CtrSVDD_0015_E_0000543,-3.6017532821
CtrSVDD_0016_E_0000544,-3.3430207340
CtrSVDD_0017_E_0000545,-5.3621675563
CtrSVDD_0018_E_0000546,-5.6295953118
CtrSVDD_0019_E_0000547,-6.0240321187
CtrSVDD_0020_E_0000548,-6.6516727626
CtrSVDD_0021_E_0000549,-4.7362013846
CtrSVDD_0022_E_0000550,-1.6245976578
CtrSVDD_0023_E_0000551,-1.0737737290
CtrSVDD_0024_E_0000552,-4.2089893875
CtrSVDD_0025_E_0000553,-3.3733501548
CtrSVDD_0026_E_0000554,-5.4356832087
CtrSVDD_0027_E_0000555,-3.9793586207
CtrSVDD_0028_E_0000556,-3.6091437278
CtrSVDD_0029_E_0000557,-1.6745469747
CtrSVDD_0030_E_0000558,-2.2161235640
CtrSVDD_0031_E_0000559,-5.3334000151
CtrSVDD_0032_E_0000560,-0.1086192847
