filename,score
CtrSVDD_0045_E_0000045,-5.9655197783
CtrSVDD_0046_E_0000046,-7.5500958842
CtrSVDD_0047_E_0000047,-7.2589784852
CtrSVDD_0000_E_0000048,-0.3061550341
CtrSVDD_0001_E_0000049,-4.7909755996
CtrSVDD_0002_E_0000050,-4.2955314722
CtrSVDD_0003_E_0000051,-8.3396682904
CtrSVDD_0004_E_0000052,-7.0459588435
CtrSVDD_0005_E_0000053,-5.9639328543
CtrSVDD_0006_E_0000054,-1.0576107825
CtrSVDD_0007_E_0000055,-5.2183362714
CtrSVDD_0008_E_0000056,-8.2457689758
CtrSVDD_0009_E_0000057,-7.1951259259
CtrSVDD_0010_E_0000058,-5.4483161775
CtrSVDD_0011_E_0000059,-6.5449458379
CtrSVDD_0012_E_0000060,-5.3203660319
CtrSVDD_0013_E_0000061,-2.7379505297
CtrSVDD_0014_E_0000062,-6.8454611636
CtrSVDD_0015_E_0000063,-3.0146977460
CtrSVDD_0016_E_0000064,-6.2315914052
CtrSVDD_0017_E_0000065,-7.5605636962
CtrSVDD_0018_E_0000066,-3.7196299322
CtrSVDD_0019_E_0000067,-7.8181235320
CtrSVDD_0020_E_0000068,-8.0612598106
CtrSVDD_0021_E_0000069,-4.5429123421
CtrSVDD_0022_E_0000070,-7.6912189309
CtrSVDD_0023_E_0000071,-6.4624216932
CtrSVDD_0024_E_0000072,-6.4828391267
CtrSVDD_0025_E_0000073,-7.1550643677
CtrSVDD_0026_E_0000074,-4.2064330140
CtrSVDD_0027_E_0000075,-7.7286059945
CtrSVDD_0028_E_0000076,-4.5377249274
CtrSVDD_0029_E_0000077,0.7792611537
CtrSVDD_0030_E_0000078,-6.5798131944
CtrSVDD_0031_E_0000079,-2.8184584067
CtrSVDD_0032_E_0000080,-4.2293910870
CtrSVDD_0033_E_0000081,-4.1740550649
CtrSVDD_0034_E_0000082,-7.4211904798
CtrSVDD_0035_E_0000083,-6.2231947730
CtrSVDD_0036_E_0000084,-5.7318791547
CtrSVDD_0037_E_0000085,-8.5037227602
CtrSVDD_0038_E_0000086,-4.8031303335
CtrSVDD_0039_E_0000087,-5.1206425064
CtrSVDD_0040_E_0000088,-7.5636961746
CtrSVDD_0041_E_0000089,-6.3761511894
CtrSVDD_0042_E_0000090,-6.7246977871
CtrSVDD_0043_E_0000091,-8.6816594945
CtrSVDD_0044_E_0000092,-7.3174894543
CtrSVDD_0045_E_0000093,-0.1170656426
CtrSVDD_0046_E_0000094,-7.2235108875
CtrSVDD_0047_E_0000095,-7.4755794078
CtrSVDD_0000_E_0000096,-6.5463961008
CtrSVDD_0001_E_0000097,-3.9024796614
CtrSVDD_0002_E_0000098,-6.4696342362
CtrSVDD_0003_E_0000099,-5.6961494650
CtrSVDD_0004_E_0000100,-5.8681650697
CtrSVDD_0005_E_0000101,-5.0835707035
CtrSVDD_0006_E_0000102,-1.5443065715
CtrSVDD_0007_E_0000103,-2.4307654601
CtrSVDD_0008_E_0000104,-9.2113545926
CtrSVDD_0009_E_0000105,-5.6652495049
CtrSVDD_0010_E_0000106,-2.4046832016
CtrSVDD_0011_E_0000107,-8.5877644330
CtrSVDD_0012_E_0000108,-4.1375818070
CtrSVDD_0013_E_0000109,0.2006659048
CtrSVDD_0014_E_0000110,-3.2098594066
CtrSVDD_0015_E_0000111,-4.4999818992
CtrSVDD_0016_E_0000112,-5.7804066733
CtrSVDD_0017_E_0000113,-0.3326515560
CtrSVDD_0018_E_0000114,-6.9212461269
CtrSVDD_0019_E_0000115,-7.0198398469
CtrSVDD_0020_E_0000116,-4.9540349037
CtrSVDD_0021_E_0000117,-0.0580823470
CtrSVDD_0022_E_0000118,-5.0183809690
CtrSVDD_0023_E_0000119,-4.8797314535
CtrSVDD_0024_E_0000120,-6.4332786442
CtrSVDD_0025_E_0000121,-5.6453265677
CtrSVDD_0026_E_0000122,-5.7711003759
CtrSVDD_0027_E_0000123,-8.2473580242
CtrSVDD_0028_E_0000124,-7.0898170259
CtrSVDD_0029_E_0000125,-4.8474764144
CtrSVDD_0030_E_0000126,-2.3768992041
CtrSVDD_0031_E_0000127,-3.3737660866
CtrSVDD_0032_E_0000128,-5.1354051332
CtrSVDD_0033_E_0000129,-0.2106667507
CtrSVDD_0034_E_0000130,-7.0955463405
CtrSVDD_0035_E_0000131,-2.2866898345
CtrSVDD_0036_E_0000132,-2.0814974982
CtrSVDD_0037_E_0000133,-5.0390599236
CtrSVDD_0038_E_0000134,-5.8715022542
CtrSVDD_0039_E_0000135,-5.3029007598
CtrSVDD_0040_E_0000136,-7.3977442778
CtrSVDD_0041_E_0000137,-0.7735886145
CtrSVDD_0042_E_0000138,-8.4819088814
CtrSVDD_0043_E_0000139,-1.2927521004
CtrSVDD_0044_E_0000140,-8.3412213071
CtrSVDD_0045_E_0000141,-7.1402940377
CtrSVDD_0046_E_0000142,-0.8065556559
CtrSVDD_0047_E_0000143,-8.2009199413
CtrSVDD_0000_E_0000144,-8.1659657147
CtrSVDD_0001_E_0000145,-6.8927090869
CtrSVDD_0002_E_0000146,-2.4899308919
CtrSVDD_0003_E_0000147,-8.1401001446
CtrSVDD_0004_E_0000148,-9.6393196752
CtrSVDD_0005_E_0000149,-3.9053775038
CtrSVDD_0006_E_0000150,-6.3961154920
CtrSVDD_0007_E_0000151,-0.8022073322
CtrSVDD_0008_E_0000152,-0.0594835540
CtrSVDD_0009_E_0000153,-0.6116994783
CtrSVDD_0010_E_0000154,0.0805172304
CtrSVDD_0011_E_0000155,-3.2618819672
CtrSVDD_0012_E_0000156,-0.1878369565
CtrSVDD_0013_E_0000157,-4.9443675281
CtrSVDD_0014_E_0000158,-7.6705952955
CtrSVDD_0015_E_0000159,-1.7766785260
CtrSVDD_0016_E_0000160,-2.3456302127
CtrSVDD_0017_E_0000161,-7.6258905573
CtrSVDD_0018_E_0000162,-6.8682866768
CtrSVDD_0019_E_0000163,-7.0269054644
CtrSVDD_0020_E_0000164,-7.2658486046
CtrSVDD_0021_E_0000165,0.7055488387
CtrSVDD_0022_E_0000166,-0.2379215198
CtrSVDD_0023_E_0000167,1.9025043029
CtrSVDD_0024_E_0000168,-6.5100364927
CtrSVDD_0025_E_0000169,-6.1629525347
CtrSVDD_0026_E_0000170,-6.5142336919
CtrSVDD_0027_E_0000171,-7.5264458838
CtrSVDD_0028_E_0000172,0.3385708627
CtrSVDD_0029_E_0000173,-6.7217668020
CtrSVDD_0030_E_0000174,-8.1109363783
CtrSVDD_0031_E_0000175,-7.7039842950
CtrSVDD_0032_E_0000176,-6.6269275481
CtrSVDD_0033_E_0000177,-4.8863936811
CtrSVDD_0034_E_0000178,-8.0148614837
CtrSVDD_0035_E_0000179,-8.7893295706
CtrSVDD_0036_E_0000180,-7.3402027921
CtrSVDD_0037_E_0000181,-4.7605508062
CtrSVDD_0038_E_0000182,-3.3639478949
CtrSVDD_0039_E_0000183,-0.6354858275
CtrSVDD_0040_E_0000184,-5.4607199703
CtrSVDD_0041_E_0000185,-6.8783350023
CtrSVDD_0042_E_0000186,-4.4483017066
CtrSVDD_0043_E_0000187,-7.3635006219
CtrSVDD_0044_E_0000188,-6.2325631728
CtrSVDD_0045_E_0000189,-6.4883921533
CtrSVDD_0046_E_0000190,-4.2280744448
CtrSVDD_0047_E_0000191,-8.0863296872
CtrSVDD_0000_E_0000192,-3.4056505757
CtrSVDD_0001_E_0000193,-8.3338346037
CtrSVDD_0002_E_0000194,-5.8370110438
CtrSVDD_0003_E_0000195,-1.9334368506
CtrSVDD_0004_E_0000196,-5.7101909032
CtrSVDD_0005_E_0000197,-6.0840774549
CtrSVDD_0006_E_0000198,-8.1610663554
CtrSVDD_0007_E_0000199,-6.3659974258
CtrSVDD_0008_E_0000200,-8.1023608283
CtrSVDD_0009_E_0000201,-7.7366690543
CtrSVDD_0010_E_0000202,-4.8098829928
CtrSVDD_0011_E_0000203,-4.7233756295
CtrSVDD_0012_E_0000204,-3.9180941732
CtrSVDD_0013_E_0000205,-8.4466264348
CtrSVDD_0014_E_0000206,-4.5800573838
CtrSVDD_0015_E_0000207,-9.2860204726
CtrSVDD_0016_E_0000208,-5.7823938072
CtrSVDD_0017_E_0000209,-6.5384072907
CtrSVDD_0018_E_0000210,-7.4024487769
CtrSVDD_0019_E_0000211,0.6720728664
CtrSVDD_0020_E_0000212,-7.7000682923
CtrSVDD_0021_E_0000213,-6.1650809457
CtrSVDD_0022_E_0000214,-5.0908435104
CtrSVDD_0023_E_0000215,-6.5359511844
CtrSVDD_0024_E_0000216,-3.5224897378
CtrSVDD_0025_E_0000217,-4.9286428554
CtrSVDD_0026_E_0000218,-5.0072867360
CtrSVDD_0027_E_0000219,-5.2016947370
CtrSVDD_0028_E_0000220,-7.2579273921
CtrSVDD_0029_E_0000221,-6.6279479153
CtrSVDD_0030_E_0000222,-8.4696166808
CtrSVDD_0031_E_0000223,-7.2606885553
CtrSVDD_0032_E_0000224,-6.6281176365
CtrSVDD_0033_E_0000225,-5.6628445269
CtrSVDD_0034_E_0000226,-2.4950903081
CtrSVDD_0035_E_0000227,-7.0481917225
CtrSVDD_0036_E_0000228,-8.7913424722
CtrSVDD_0037_E_0000229,-4.4654967394
CtrSVDD_0038_E_0000230,-5.9240059225
CtrSVDD_0039_E_0000231,-6.4763985789
CtrSVDD_0040_E_0000232,0.4848395315
CtrSVDD_0041_E_0000233,-3.2023841124
CtrSVDD_0042_E_0000234,-0.2959096162
CtrSVDD_0043_E_0000235,-4.4598890901
CtrSVDD_0044_E_0000236,-6.6345715137
CtrSVDD_0045_E_0000237,-8.3222746756
CtrSVDD_0046_E_0000238,-7.2948807640
CtrSVDD_0047_E_0000239,-6.3406116023
CtrSVDD_0000_E_0000240,-3.2526287963
CtrSVDD_0001_E_0000241,-6.5235598749
CtrSVDD_0002_E_0000242,-7.9300252763
CtrSVDD_0003_E_0000243,-0.3710156822
CtrSVDD_0004_E_0000244,-7.4053459098
CtrSVDD_0005_E_0000245,-7.1143169303
CtrSVDD_0006_E_0000246,-6.7065826037
CtrSVDD_0007_E_0000247,-0.8494205515
CtrSVDD_0008_E_0000248,-5.8397948930
CtrSVDD_0009_E_0000249,-0.5766526762
CtrSVDD_0010_E_0000250,-5.0408799619
CtrSVDD_0011_E_0000251,-6.1318685310
CtrSVDD_0012_E_0000252,-7.2683189655
CtrSVDD_0013_E_0000253,-6.7639393895
CtrSVDD_0014_E_0000254,0.1921097344
CtrSVDD_0015_E_0000255,-5.8241370666
CtrSVDD_0016_E_0000256,-7.6161785256
CtrSVDD_0017_E_0000257,-4.7081983162
CtrSVDD_0018_E_0000258,-9.7060876456
CtrSVDD_0019_E_0000259,-6.0231398337
CtrSVDD_0020_E_0000260,-6.3389327761
CtrSVDD_0021_E_0000261,-3.3555305032
CtrSVDD_0022_E_0000262,-3.8886346121
CtrSVDD_0023_E_0000263,0.8796325195
CtrSVDD_0024_E_0000264,-7.4847940660
CtrSVDD_0025_E_0000265,-4.2259207652
CtrSVDD_0026_E_0000266,-6.7487522150
CtrSVDD_0027_E_0000267,-0.2408003976
CtrSVDD_0028_E_0000268,-6.3296348915
CtrSVDD_0029_E_0000269,-3.8160159309
CtrSVDD_0030_E_0000270,-8.0697246290
CtrSVDD_0031_E_0000271,-10.0032139593
CtrSVDD_0032_E_0000272,-2.7468112791
CtrSVDD_0033_E_0000273,-5.5050438882
CtrSVDD_0034_E_0000274,-5.0688456154
CtrSVDD_0035_E_0000275,-3.8451831605
CtrSVDD_0036_E_0000276,-5.9136054252
CtrSVDD_0037_E_0000277,-3.2629726419
CtrSVDD_0038_E_0000278,-5.3602363199
CtrSVDD_0039_E_0000279,-2.6032413670
CtrSVDD_0040_E_0000280,-5.0888001784
CtrSVDD_0041_E_0000281,-5.8550370554
CtrSVDD_0042_E_0000282,-4.8392442717
CtrSVDD_0043_E_0000283,-7.7401503724
CtrSVDD_0044_E_0000284,-7.1469779657
CtrSVDD_0045_E_0000285,-7.9577523451
CtrSVDD_0046_E_0000286,-8.1183226376
CtrSVDD_0047_E_0000287,-4.4045170332
CtrSVDD_0000_E_0000288,-4.6397725376
CtrSVDD_0001_E_0000289,-5.0655229817
CtrSVDD_0002_E_0000290,-6.1593381691
CtrSVDD_0003_E_0000291,-6.3654599254
CtrSVDD_0004_E_0000292,-6.5873353976
CtrSVDD_0005_E_0000293,-7.2529838527
CtrSVDD_0006_E_0000294,-6.0157065447
CtrSVDD_0007_E_0000295,-6.7011027774
CtrSVDD_0008_E_0000296,-7.1037971911
CtrSVDD_0009_E_0000297,-1.3425033442
CtrSVDD_0010_E_0000298,-3.3336003886
CtrSVDD_0011_E_0000299,-6.3010016482
CtrSVDD_0012_E_0000300,-8.2664842188
CtrSVDD_0013_E_0000301,-4.8304233181
CtrSVDD_0014_E_0000302,-5.4841587791
CtrSVDD_0015_E_0000303,-3.7582080703
CtrSVDD_0016_E_0000304,-0.1935347696
CtrSVDD_0017_E_0000305,1.0181772056
CtrSVDD_0018_E_0000306,-4.5851143682
CtrSVDD_0019_E_0000307,-6.1444800687
CtrSVDD_0020_E_0000308,-4.6809637617
CtrSVDD_0021_E_0000309,-7.7436397103
CtrSVDD_0022_E_0000310,-6.4647844547
CtrSVDD_0023_E_0000311,-7.2231905581
CtrSVDD_0024_E_0000312,-6.8381508118
CtrSVDD_0025_E_0000313,-6.8897160659
CtrSVDD_0026_E_0000314,-0.7310515452
CtrSVDD_0027_E_0000315,-0.7906822025
CtrSVDD_0028_E_0000316,-6.0428279782
CtrSVDD_0029_E_0000317,-4.7995170324
CtrSVDD_0030_E_0000318,0.0187347586
CtrSVDD_0031_E_0000319,-5.0583778963
CtrSVDD_0032_E_0000320,1.2455108566
CtrSVDD_0033_E_0000321,-1.7027899649
CtrSVDD_0034_E_0000322,-5.3186839669
CtrSVDD_0035_E_0000323,0.8527282741
CtrSVDD_0036_E_0000324,-7.5907288792
CtrSVDD_0037_E_0000325,-6.2740186147
CtrSVDD_0038_E_0000326,-8.3201629116
CtrSVDD_0039_E_0000327,-7.0804430914
CtrSVDD_0040_E_0000328,-7.9873165364
CtrSVDD_0041_E_0000329,-8.8266046224
CtrSVDD_0042_E_0000330,-4.9155243454
CtrSVDD_0043_E_0000331,-0.8474158143
CtrSVDD_0044_E_0000332,0.9926705409
CtrSVDD_0045_E_0000333,-6.1091054411
CtrSVDD_0046_E_0000334,-6.9046810547
CtrSVDD_0047_E_0000335,-7.8188923035
CtrSVDD_0000_E_0000336,0.2981000670
CtrSVDD_0001_E_0000337,-6.4627378587
CtrSVDD_0002_E_0000338,-8.5766604544
CtrSVDD_0003_E_0000339,-2.7926805428
CtrSVDD_0004_E_0000340,-6.1748485509
CtrSVDD_0005_E_0000341,1.4017293963
CtrSVDD_0006_E_0000342,0.8354581133
CtrSVDD_0007_E_0000343,-6.8265160255
CtrSVDD_0008_E_0000344,-3.1648237479
CtrSVDD_0009_E_0000345,-6.3429057318
CtrSVDD_0010_E_0000346,-5.5737526677
CtrSVDD_0011_E_0000347,-5.9368833423
CtrSVDD_0012_E_0000348,-4.6755292081
CtrSVDD_0013_E_0000349,-6.8182122805
CtrSVDD_0014_E_0000350,-10.3772860253
CtrSVDD_0015_E_0000351,1.6618633406
CtrSVDD_0016_E_0000352,-5.5207544836
CtrSVDD_0017_E_0000353,-8.0652377806
CtrSVDD_0018_E_0000354,-3.5713830094
CtrSVDD_0019_E_0000355,-5.8114788071
CtrSVDD_0020_E_0000356,-2.1195954258
CtrSVDD_0021_E_0000357,-7.0525750924
CtrSVDD_0022_E_0000358,-7.6257318716
CtrSVDD_0023_E_0000359,-7.7475533520
CtrSVDD_0024_E_0000360,0.1015865932
CtrSVDD_0025_E_0000361,-4.9647860629
CtrSVDD_0026_E_0000362,-6.9506245410
CtrSVDD_0027_E_0000363,-4.3224993922
CtrSVDD_0028_E_0000364,-0.9176216787
CtrSVDD_0029_E_0000365,-4.0097519069
CtrSVDD_0030_E_0000366,1.2617708616
CtrSVDD_0031_E_0000367,0.3519331562
CtrSVDD_0032_E_0000368,-8.4063942035
CtrSVDD_0033_E_0000369,-4.9638620876
CtrSVDD_0034_E_0000370,-7.3230083616
CtrSVDD_0035_E_0000371,-5.2573587323
CtrSVDD_0036_E_0000372,-7.1364022047
CtrSVDD_0037_E_0000373,-4.8967710468
CtrSVDD_0038_E_0000374,-5.1983683531
CtrSVDD_0039_E_0000375,-7.3667010857
CtrSVDD_0040_E_0000376,-6.4596412126
CtrSVDD_0041_E_0000377,-5.8245896993
CtrSVDD_0042_E_0000378,-8.7006722715
CtrSVDD_0043_E_0000379,-1.8585173543
CtrSVDD_0044_E_0000380,-6.1107735378
CtrSVDD_0045_E_0000381,-8.9251470531
CtrSVDD_0046_E_0000382,-6.5484801587
CtrSVDD_0047_E_0000383,-8.3573913305
CtrSVDD_0000_E_0000384,-5.9498565503
CtrSVDD_0001_E_0000385,-0.2163909299
CtrSVDD_0002_E_0000386,0.8434165203
CtrSVDD_0003_E_0000387,-8.1179569463
CtrSVDD_0004_E_0000388,-7.1603140702
CtrSVDD_0005_E_0000389,-4.6758812199
CtrSVDD_0006_E_0000390,-6.4203562796
CtrSVDD_0007_E_0000391,-2.1178181931
CtrSVDD_0008_E_0000392,-9.1600471577
CtrSVDD_0009_E_0000393,0.6457902880
CtrSVDD_0010_E_0000394,-9.3493794242
CtrSVDD_0011_E_0000395,-6.1383561655
CtrSVDD_0012_E_0000396,-4.0420552973
CtrSVDD_0013_E_0000397,0.4965367502
CtrSVDD_0014_E_0000398,0.1058055829
CtrSVDD_0015_E_0000399,-8.0800070938
CtrSVDD_0016_E_0000400,-4.1748822959
CtrSVDD_0017_E_0000401,-5.1574082188
CtrSVDD_0018_E_0000402,-7.9604366867
CtrSVDD_0019_E_0000403,-2.4638500266
CtrSVDD_0020_E_0000404,-7.1924359919
CtrSVDD_0021_E_0000405,-3.9318791140
CtrSVDD_0022_E_0000406,-5.5460748457
CtrSVDD_0023_E_0000407,-3.6804293663
CtrSVDD_0024_E_0000408,-6.2030087615
CtrSVDD_0025_E_0000409,-4.1672823609
CtrSVDD_0026_E_0000410,-1.6903562409
CtrSVDD_0027_E_0000411,-0.0118899790
CtrSVDD_0028_E_0000412,0.0664913965
CtrSVDD_0029_E_0000413,-6.2461377820
CtrSVDD_0030_E_0000414,-6.7601116715
CtrSVDD_0031_E_0000415,-8.0146113763
CtrSVDD_0032_E_0000416,-5.1724014567
CtrSVDD_0033_E_0000417,1.5939241568
CtrSVDD_0034_E_0000418,-6.1376784940
CtrSVDD_0035_E_0000419,-6.1571752273
CtrSVDD_0036_E_0000420,-6.7797609395
CtrSVDD_0037_E_0000421,-6.7713299211
CtrSVDD_0038_E_0000422,-5.4084473326
CtrSVDD_0039_E_0000423,0.0957844592
CtrSVDD_0040_E_0000424,2.2396815046
CtrSVDD_0041_E_0000425,-5.5362484473
CtrSVDD_0042_E_0000426,-6.8065904865
CtrSVDD_0043_E_0000427,-5.2316625617
CtrSVDD_0044_E_0000428,-6.2174511864
CtrSVDD_0045_E_0000429,-8.1095796797
CtrSVDD_0046_E_0000430,-7.6000527466
CtrSVDD_0047_E_0000431,-6.0153534529
CtrSVDD_0000_E_0000432,-6.2371404920
CtrSVDD_0001_E_0000433,-6.1891639834
CtrSVDD_0002_E_0000434,-8.4811158409
CtrSVDD_0003_E_0000435,-3.1345205054
CtrSVDD_0004_E_0000436,-6.7234265982
CtrSVDD_0005_E_0000437,-7.0343815804
CtrSVDD_0006_E_0000438,-7.6412881882
CtrSVDD_0007_E_0000439,-6.1879181875
CtrSVDD_0008_E_0000440,-7.5247491274
CtrSVDD_0009_E_0000441,-5.5459433913
CtrSVDD_0010_E_0000442,1.8075939945
CtrSVDD_0011_E_0000443,-5.4603367632
CtrSVDD_0012_E_0000444,-7.5310625915
CtrSVDD_0013_E_0000445,-5.6079490057
CtrSVDD_0014_E_0000446,-6.5462589165
CtrSVDD_0015_E_0000447,-7.7905037970
CtrSVDD_0016_E_0000448,-3.8376714189
CtrSVDD_0017_E_0000449,1.1934303035
CtrSVDD_0018_E_0000450,-5.5675153041
CtrSVDD_0019_E_0000451,-0.7055488387
CtrSVDD_0020_E_0000452,-5.2512332154
CtrSVDD_0021_E_0000453,-8.6215582946
CtrSVDD_0022_E_0000454,-2.8648504186
CtrSVDD_0023_E_0000455,-6.3782616820
CtrSVDD_0024_E_0000456,-6.5951905959
CtrSVDD_0025_E_0000457,-2.6930046140
CtrSVDD_0026_E_0000458,1.8912292378
CtrSVDD_0027_E_0000459,-7.2900670654
CtrSVDD_0028_E_0000460,-7.3695968042
CtrSVDD_0029_E_0000461,-3.4808557992
CtrSVDD_0030_E_0000462,-3.7116228133
CtrSVDD_0031_E_0000463,-5.3281031696
CtrSVDD_0032_E_0000464,3.0257847151
CtrSVDD_0033_E_0000465,-6.0251162106
CtrSVDD_0034_E_0000466,-1.1737045358
CtrSVDD_0035_E_0000467,-4.2540984798
CtrSVDD_0036_E_0000468,-7.6113428381
CtrSVDD_0037_E_0000469,-6.6736315842
CtrSVDD_0038_E_0000470,-8.4684917039
CtrSVDD_0039_E_0000471,-3.5333507066
CtrSVDD_0040_E_0000472,-7.1661662231
CtrSVDD_0041_E_0000473,0.3326515560
CtrSVDD_0042_E_0000474,-8.4554058169
CtrSVDD_0043_E_0000475,0.7811575769
CtrSVDD_0044_E_0000476,-4.0202350870
CtrSVDD_0045_E_0000477,-5.9223895282
CtrSVDD_0046_E_0000478,-3.0828699524
CtrSVDD_0047_E_0000479,-3.6768426148
CtrSVDD_0000_E_0000480,-7.7120350281
CtrSVDD_0001_E_0000481,1.7038531091
CtrSVDD_0002_E_0000482,-4.0495944794
CtrSVDD_0003_E_0000483,-6.2937805998
CtrSVDD_0004_E_0000484,-1.7916969484
CtrSVDD_0005_E_0000485,-6.8743556236
CtrSVDD_0006_E_0000486,-7.7452713932
CtrSVDD_0007_E_0000487,-6.9903399683
CtrSVDD_0008_E_0000488,-6.9785404057
CtrSVDD_0009_E_0000489,-3.8096108362
CtrSVDD_0010_E_0000490,-2.2530013130
CtrSVDD_0011_E_0000491,-3.5098195572
CtrSVDD_0012_E_0000492,-7.0428573053
CtrSVDD_0013_E_0000493,-5.5154153608
CtrSVDD_0014_E_0000494,-6.6437016800
CtrSVDD_0015_E_0000495,-6.5294896732
CtrSVDD_0016_E_0000496,-5.7969800461
CtrSVDD_0017_E_0000497,-5.1898327184
CtrSVDD_0018_E_0000498,-8.2332702663
CtrSVDD_0019_E_0000499,-8.2162707295
CtrSVDD_0020_E_0000500,-6.6886829619
CtrSVDD_0021_E_0000501,-4.4231570667
CtrSVDD_0022_E_0000502,-5.7845642149
CtrSVDD_0023_E_0000503,-5.2634502370
CtrSVDD_0024_E_0000504,-3.2655791162
CtrSVDD_0025_E_0000505,-6.6777972098
CtrSVDD_0026_E_0000506,-3.8905344140
CtrSVDD_0027_E_0000507,-0.0706976479
CtrSVDD_0028_E_0000508,-3.6427156968
CtrSVDD_0029_E_0000509,-6.8365262390
CtrSVDD_0030_E_0000510,2.6912104161
CtrSVDD_0031_E_0000511,-5.4716877117
CtrSVDD_0032_E_0000512,-8.1551243508
CtrSVDD_0033_E_0000513,-1.4905548483
CtrSVDD_0034_E_0000514,-4.6682668725
CtrSVDD_0035_E_0000515,-8.2209434272
CtrSVDD_0036_E_0000516,-5.8856308236
CtrSVDD_0037_E_0000517,-6.9575399495
CtrSVDD_0038_E_0000518,-6.7750488512
CtrSVDD_0039_E_0000519,-5.4586677584
CtrSVDD_0040_E_0000520,-0.5424936678
CtrSVDD_0041_E_0000521,-4.0460409155
CtrSVDD_0042_E_0000522,-6.3440042568
CtrSVDD_0043_E_0000523,-4.7197474592
CtrSVDD_0044_E_0000524,-6.0952140723
CtrSVDD_0045_E_0000525,-3.3965590404
CtrSVDD_0046_E_0000526,-7.4086743659
CtrSVDD_0047_E_0000527,-4.5873822723
CtrSVDD_0000_E_0000528,0.4641671859
CtrSVDD_0001_E_0000529,-8.9711679298
CtrSVDD_0002_E_0000530,-7.1443456841
CtrSVDD_0003_E_0000531,-5.6704129774
CtrSVDD_0004_E_0000532,-7.8109085743
CtrSVDD_0005_E_0000533,-3.4627453050
CtrSVDD_0006_E_0000534,-5.3948064829
CtrSVDD_0007_E_0000535,-5.7499529631
CtrSVDD_0008_E_0000536,-5.5867255206
CtrSVDD_0009_E_0000537,-4.9502547611
CtrSVDD_0010_E_0000538,0.9588950729
CtrSVDD_0011_E_0000539,0.6423478973
CtrSVDD_0012_E_0000540,-6.7732482672
CtrSVDD_0013_E_0000541,-5.5397299700
CtrSVDD_0014_E_0000542,-5.0669801090
CtrSVDD_0015_E_0000543,-4.0323082645
CtrSVDD_0016_E_0000544,-3.3207811623
CtrSVDD_0017_E_0000545,-4.7032025648
CtrSVDD_0018_E_0000546,-6.0594346301
CtrSVDD_0019_E_0000547,-5.6213090914
CtrSVDD_0020_E_0000548,-6.4958404931
CtrSVDD_0021_E_0000549,-4.8252962939
CtrSVDD_0022_E_0000550,-2.4237902522
CtrSVDD_0023_E_0000551,-0.3237943289
CtrSVDD_0024_E_0000552,-5.1227280244
CtrSVDD_0025_E_0000553,-5.4562285641
CtrSVDD_0026_E_0000554,-6.4698045083
CtrSVDD_0027_E_0000555,-7.0719948284
CtrSVDD_0028_E_0000556,-4.4766351702
CtrSVDD_0029_E_0000557,-3.9449683926
CtrSVDD_0030_E_0000558,-4.0162856111
CtrSVDD_0031_E_0000559,-4.0930762494
CtrSVDD_0032_E_0000560,0.2886104937
