filename,score
CtrSVDD_0022_E_0000070,-4.1577715986
CtrSVDD_0023_E_0000071,-5.7611199353
CtrSVDD_0024_E_0000072,-4.7966859476
CtrSVDD_0025_E_0000073,-5.7599844321
CtrSVDD_0026_E_0000074,-5.5856683152
CtrSVDD_0027_E_0000075,-2.4379614104
CtrSVDD_0028_E_0000076,0.0845131791
CtrSVDD_0029_E_0000077,-0.3608762425
CtrSVDD_0030_E_0000078,-3.5010846472
CtrSVDD_0031_E_0000079,-3.7038043823
CtrSVDD_0032_E_0000080,-1.4654919073
CtrSVDD_0033_E_0000081,-3.3732465158
CtrSVDD_0034_E_0000082,-3.6732102762
CtrSVDD_0035_E_0000083,-2.8518715486
CtrSVDD_0036_E_0000084,-3.8511784702
CtrSVDD_0037_E_0000085,-1.8435052461
CtrSVDD_0038_E_0000086,-3.8759280689
CtrSVDD_0039_E_0000087,-3.5668285005
CtrSVDD_0040_E_0000088,-3.4668975078
CtrSVDD_0041_E_0000089,-4.0091857231
CtrSVDD_0042_E_0000090,-3.6497966019
CtrSVDD_0043_E_0000091,-3.6363653002
CtrSVDD_0044_E_0000092,-2.8491313504
CtrSVDD_0045_E_0000093,1.6035332955
CtrSVDD_0046_E_0000094,-3.3868024579
CtrSVDD_0047_E_0000095,-4.5280684395
CtrSVDD_0000_E_0000096,-1.6339697026
CtrSVDD_0001_E_0000097,-3.4081191058
CtrSVDD_0002_E_0000098,-2.3646343216
CtrSVDD_0003_E_0000099,-5.3032155204
CtrSVDD_0004_E_0000100,-2.5925329894
CtrSVDD_0005_E_0000101,-4.2518597796
CtrSVDD_0006_E_0000102,-0.5729061432
CtrSVDD_0007_E_0000103,-0.0188847618
CtrSVDD_0008_E_0000104,-5.1760636183
CtrSVDD_0009_E_0000105,-4.9210433650
CtrSVDD_0010_E_0000106,-0.0589616118
CtrSVDD_0011_E_0000107,-4.5520802316
CtrSVDD_0012_E_0000108,-3.9208819162
CtrSVDD_0013_E_0000109,-0.6269500708
CtrSVDD_0014_E_0000110,0.2923917436
CtrSVDD_0015_E_0000111,-3.1215057219
CtrSVDD_0016_E_0000112,-3.1862899197
CtrSVDD_0017_E_0000113,-0.0160867570
CtrSVDD_0018_E_0000114,-5.4138243410
CtrSVDD_0019_E_0000115,-4.5396248715
CtrSVDD_0020_E_0000116,-2.8082443657
CtrSVDD_0021_E_0000117,-1.2403559942
CtrSVDD_0022_E_0000118,-0.5781561783
CtrSVDD_0023_E_0000119,-2.9916249881
CtrSVDD_0024_E_0000120,-6.0834769991
CtrSVDD_0025_E_0000121,-3.1322493858
CtrSVDD_0026_E_0000122,-3.6176949401
CtrSVDD_0027_E_0000123,-5.8557614015
CtrSVDD_0028_E_0000124,-3.3515958116
CtrSVDD_0029_E_0000125,-1.3472142095
CtrSVDD_0030_E_0000126,-1.2393528524
CtrSVDD_0031_E_0000127,-0.4563573093
CtrSVDD_0032_E_0000128,-2.9199685480
CtrSVDD_0033_E_0000129,-0.0258804687
CtrSVDD_0034_E_0000130,-6.0283349610
CtrSVDD_0035_E_0000131,-3.1214432399
CtrSVDD_0036_E_0000132,1.1302508567
CtrSVDD_0037_E_0000133,-2.6015900970
CtrSVDD_0038_E_0000134,-4.5110643624
CtrSVDD_0039_E_0000135,-1.7195133413
CtrSVDD_0040_E_0000136,-3.7946218683
CtrSVDD_0041_E_0000137,-0.7811575769
CtrSVDD_0042_E_0000138,-2.3725710107
CtrSVDD_0043_E_0000139,0.0187347586
CtrSVDD_0044_E_0000140,-5.5042250338
CtrSVDD_0045_E_0000141,-2.4398027719
CtrSVDD_0046_E_0000142,1.8696725349
CtrSVDD_0047_E_0000143,-2.7182235095
CtrSVDD_0000_E_0000144,-2.3657553821
CtrSVDD_0001_E_0000145,-5.0622376300
CtrSVDD_0002_E_0000146,-1.1620759695
CtrSVDD_0003_E_0000147,-3.1613351561
CtrSVDD_0004_E_0000148,-3.2750382457
CtrSVDD_0005_E_0000149,-3.9292922549
CtrSVDD_0006_E_0000150,-4.1387552787
CtrSVDD_0007_E_0000151,-0.3445020561
CtrSVDD_0008_E_0000152,-0.6701060655
CtrSVDD_0009_E_0000153,-0.0608848778
CtrSVDD_0010_E_0000154,0.1410444574
CtrSVDD_0011_E_0000155,-0.7930414438
CtrSVDD_0012_E_0000156,-0.1566026223
CtrSVDD_0013_E_0000157,-5.4463976679
CtrSVDD_0014_E_0000158,-3.4329531889
CtrSVDD_0015_E_0000159,-0.8537426961
CtrSVDD_0016_E_0000160,-3.4842705393
CtrSVDD_0017_E_0000161,-2.1463273324
CtrSVDD_0018_E_0000162,-4.4784750131
CtrSVDD_0019_E_0000163,-3.8528944177
CtrSVDD_0020_E_0000164,-4.0940525088
CtrSVDD_0021_E_0000165,-1.5409625827
CtrSVDD_0022_E_0000166,0.2523361478
CtrSVDD_0023_E_0000167,-1.2235967810
CtrSVDD_0024_E_0000168,-2.7473782468
CtrSVDD_0025_E_0000169,-3.6503249213
CtrSVDD_0026_E_0000170,-6.3180562393
CtrSVDD_0027_E_0000171,-2.4015381342
CtrSVDD_0028_E_0000172,-0.7849588792
CtrSVDD_0029_E_0000173,-2.2708149107
CtrSVDD_0030_E_0000174,-3.1436214330
CtrSVDD_0031_E_0000175,-4.7164733480
CtrSVDD_0032_E_0000176,-3.4737743106
CtrSVDD_0033_E_0000177,-1.2376976058
CtrSVDD_0034_E_0000178,-4.2009932982
CtrSVDD_0035_E_0000179,-4.9751998364
CtrSVDD_0036_E_0000180,-2.6176819665
CtrSVDD_0037_E_0000181,-3.8304501712
CtrSVDD_0038_E_0000182,-3.6657067030
CtrSVDD_0039_E_0000183,-0.4911421764
CtrSVDD_0040_E_0000184,-1.4982643795
CtrSVDD_0041_E_0000185,-2.6155403046
CtrSVDD_0042_E_0000186,-4.0921624159
CtrSVDD_0043_E_0000187,-3.2634810884
CtrSVDD_0044_E_0000188,-4.4150096822
CtrSVDD_0045_E_0000189,-3.3213406359
CtrSVDD_0046_E_0000190,-0.3033791703
CtrSVDD_0047_E_0000191,-2.5797592870
CtrSVDD_0000_E_0000192,-4.2927259087
CtrSVDD_0001_E_0000193,-3.9229793800
CtrSVDD_0002_E_0000194,-3.4400104185
CtrSVDD_0003_E_0000195,-3.2037806510
CtrSVDD_0004_E_0000196,-5.1981133833
CtrSVDD_0005_E_0000197,-2.1915748131
CtrSVDD_0006_E_0000198,-5.1987340861
CtrSVDD_0007_E_0000199,-2.4019157159
CtrSVDD_0008_E_0000200,-4.7880405194
CtrSVDD_0009_E_0000201,-5.2856189600
CtrSVDD_0010_E_0000202,-3.1808482813
CtrSVDD_0011_E_0000203,-1.1066893674
CtrSVDD_0012_E_0000204,-4.0858121832
CtrSVDD_0013_E_0000205,-3.7796689558
CtrSVDD_0014_E_0000206,-3.1941961605
CtrSVDD_0015_E_0000207,-2.3971398316
CtrSVDD_0016_E_0000208,-3.5642301504
CtrSVDD_0017_E_0000209,1.5453153401
CtrSVDD_0018_E_0000210,-3.4708120541
CtrSVDD_0019_E_0000211,1.7495814869
CtrSVDD_0020_E_0000212,-4.4410411666
CtrSVDD_0021_E_0000213,-4.9281679457
CtrSVDD_0022_E_0000214,-3.4187563497
CtrSVDD_0023_E_0000215,-3.4588653012
CtrSVDD_0024_E_0000216,0.8946425472
CtrSVDD_0025_E_0000217,-3.3042388168
CtrSVDD_0026_E_0000218,-2.8944659300
CtrSVDD_0027_E_0000219,-2.4602239387
CtrSVDD_0028_E_0000220,-4.9186447696
CtrSVDD_0029_E_0000221,-4.3667266657
CtrSVDD_0030_E_0000222,-4.2817087822
CtrSVDD_0031_E_0000223,-4.4656905377
CtrSVDD_0032_E_0000224,-0.4360272509
CtrSVDD_0033_E_0000225,-2.7928161950
CtrSVDD_0034_E_0000226,-1.5916739774
CtrSVDD_0035_E_0000227,-3.0302555918
CtrSVDD_0036_E_0000228,-3.2033789410
CtrSVDD_0037_E_0000229,-5.0190711428
CtrSVDD_0038_E_0000230,-3.4312442220
CtrSVDD_0039_E_0000231,-3.7891255348
CtrSVDD_0040_E_0000232,-1.6962225050
CtrSVDD_0041_E_0000233,-0.5447297983
CtrSVDD_0042_E_0000234,-0.0356766635
CtrSVDD_0043_E_0000235,-3.2520956774
CtrSVDD_0044_E_0000236,-2.4527918042
CtrSVDD_0045_E_0000237,-3.3356788212
CtrSVDD_0046_E_0000238,-3.1335157377
CtrSVDD_0047_E_0000239,-1.9977060857
CtrSVDD_0000_E_0000240,-2.2238878997
CtrSVDD_0001_E_0000241,-5.9826916625
CtrSVDD_0002_E_0000242,-5.3604318188
CtrSVDD_0003_E_0000243,-1.0341626049
CtrSVDD_0004_E_0000244,-3.6132439181
CtrSVDD_0005_E_0000245,-2.5245064448
CtrSVDD_0006_E_0000246,-3.3311642096
CtrSVDD_0007_E_0000247,-0.5149544913
CtrSVDD_0008_E_0000248,-4.3016525685
CtrSVDD_0009_E_0000249,1.0065020892
CtrSVDD_0010_E_0000250,-2.9552017943
CtrSVDD_0011_E_0000251,-4.2439497525
CtrSVDD_0012_E_0000252,-3.7037373698
CtrSVDD_0013_E_0000253,-4.1984183083
CtrSVDD_0014_E_0000254,1.0762666132
CtrSVDD_0015_E_0000255,-1.6281350492
CtrSVDD_0016_E_0000256,-3.2786360367
CtrSVDD_0017_E_0000257,-3.8484920694
CtrSVDD_0018_E_0000258,-6.1110148601
CtrSVDD_0019_E_0000259,-2.1062767992
CtrSVDD_0020_E_0000260,-1.4257765632
CtrSVDD_0021_E_0000261,-0.8390286078
CtrSVDD_0022_E_0000262,-0.7847913785
CtrSVDD_0023_E_0000263,1.4721607661
CtrSVDD_0024_E_0000264,-4.6896088885
CtrSVDD_0025_E_0000265,-0.9674434192
CtrSVDD_0026_E_0000266,-3.0150554302
CtrSVDD_0027_E_0000267,-2.2065752165
CtrSVDD_0028_E_0000268,-3.4354291624
CtrSVDD_0029_E_0000269,-2.5916678876
CtrSVDD_0030_E_0000270,-2.0974667556
CtrSVDD_0031_E_0000271,-1.8813559425
CtrSVDD_0032_E_0000272,-1.8191460033
CtrSVDD_0033_E_0000273,-3.3702314736
CtrSVDD_0034_E_0000274,-3.8384255613
CtrSVDD_0035_E_0000275,-1.7747763448
CtrSVDD_0036_E_0000276,-3.3990007081
CtrSVDD_0037_E_0000277,-3.6689948910
CtrSVDD_0038_E_0000278,-4.1933801332
CtrSVDD_0039_E_0000279,-3.1333815448
CtrSVDD_0040_E_0000280,-3.4017456131
CtrSVDD_0041_E_0000281,-3.1629753137
CtrSVDD_0042_E_0000282,-1.0645206267
CtrSVDD_0043_E_0000283,-3.2965648332
CtrSVDD_0044_E_0000284,-4.4392609071
CtrSVDD_0045_E_0000285,-3.7841520654
CtrSVDD_0046_E_0000286,-5.7526862337
CtrSVDD_0047_E_0000287,-1.0626382496
CtrSVDD_0000_E_0000288,-2.2330714190
CtrSVDD_0001_E_0000289,-3.9979796445
CtrSVDD_0002_E_0000290,-4.7312936949
CtrSVDD_0003_E_0000291,-4.4019583179
CtrSVDD_0004_E_0000292,-2.7067249484
CtrSVDD_0005_E_0000293,-1.6885090696
CtrSVDD_0006_E_0000294,-4.4360369341
CtrSVDD_0007_E_0000295,-2.3944989800
CtrSVDD_0008_E_0000296,-4.9502444909
CtrSVDD_0009_E_0000297,-0.3583694200
CtrSVDD_0010_E_0000298,0.9751880606
CtrSVDD_0011_E_0000299,-1.6688699219
CtrSVDD_0012_E_0000300,-3.6147369270
CtrSVDD_0013_E_0000301,-4.1664842884
CtrSVDD_0014_E_0000302,-2.7949833618
CtrSVDD_0015_E_0000303,-4.1353339614
CtrSVDD_0016_E_0000304,0.0580823470
CtrSVDD_0017_E_0000305,-0.1198829224
CtrSVDD_0018_E_0000306,0.5456168333
CtrSVDD_0019_E_0000307,-3.2569152480
CtrSVDD_0020_E_0000308,-3.8745709590
CtrSVDD_0021_E_0000309,-5.2276660208
CtrSVDD_0022_E_0000310,-2.3270520084
CtrSVDD_0023_E_0000311,-3.1537298708
CtrSVDD_0024_E_0000312,-4.6755634262
CtrSVDD_0025_E_0000313,-5.2730105691
CtrSVDD_0026_E_0000314,1.6601712470
CtrSVDD_0027_E_0000315,0.7792611537
CtrSVDD_0028_E_0000316,-2.9674790058
CtrSVDD_0029_E_0000317,-6.4981065936
CtrSVDD_0030_E_0000318,1.5390871702
CtrSVDD_0031_E_0000319,0.7593309665
CtrSVDD_0032_E_0000320,1.6949617785
CtrSVDD_0033_E_0000321,-1.2559360985
CtrSVDD_0034_E_0000322,-2.4247852564
CtrSVDD_0035_E_0000323,-0.1488734770
CtrSVDD_0036_E_0000324,-3.3098483759
CtrSVDD_0037_E_0000325,-1.5360507566
CtrSVDD_0038_E_0000326,-1.9272069023
CtrSVDD_0039_E_0000327,-3.0777859266
CtrSVDD_0040_E_0000328,-3.5988942553
CtrSVDD_0041_E_0000329,-4.4081015616
CtrSVDD_0042_E_0000330,-2.9443649335
CtrSVDD_0043_E_0000331,-0.1015865932
CtrSVDD_0044_E_0000332,0.6631188104
CtrSVDD_0045_E_0000333,-3.7355226908
CtrSVDD_0046_E_0000334,-2.8651490697
CtrSVDD_0047_E_0000335,-2.7441206100
CtrSVDD_0000_E_0000336,0.0383500604
CtrSVDD_0001_E_0000337,-0.6042591123
CtrSVDD_0002_E_0000338,-4.9930277602
CtrSVDD_0003_E_0000339,0.1888997380
CtrSVDD_0004_E_0000340,-3.2456836907
CtrSVDD_0005_E_0000341,1.0392537032
CtrSVDD_0006_E_0000342,-0.1227011540
CtrSVDD_0007_E_0000343,-3.7980393833
CtrSVDD_0008_E_0000344,-2.0900745260
CtrSVDD_0009_E_0000345,-4.2011679976
CtrSVDD_0010_E_0000346,-1.0303732118
CtrSVDD_0011_E_0000347,-2.7913366830
CtrSVDD_0012_E_0000348,-4.4697422428
CtrSVDD_0013_E_0000349,-3.6058242016
CtrSVDD_0014_E_0000350,-2.9028645224
CtrSVDD_0015_E_0000351,1.4510591404
CtrSVDD_0016_E_0000352,-2.7651101950
CtrSVDD_0017_E_0000353,-3.5580993132
CtrSVDD_0018_E_0000354,-1.4964711946
CtrSVDD_0019_E_0000355,-2.8028611401
CtrSVDD_0020_E_0000356,1.7327094646
CtrSVDD_0021_E_0000357,-2.7886666161
CtrSVDD_0022_E_0000358,-4.4995641330
CtrSVDD_0023_E_0000359,-2.1546030506
CtrSVDD_0024_E_0000360,0.2973713219
CtrSVDD_0025_E_0000361,-3.5776081838
CtrSVDD_0026_E_0000362,-3.7767468142
CtrSVDD_0027_E_0000363,-2.0381056131
CtrSVDD_0028_E_0000364,-1.1626348657
CtrSVDD_0029_E_0000365,-4.7125869467
CtrSVDD_0030_E_0000366,-1.6674542859
CtrSVDD_0031_E_0000367,-0.3549110233
CtrSVDD_0032_E_0000368,-2.3285142226
CtrSVDD_0033_E_0000369,-4.4751158029
CtrSVDD_0034_E_0000370,-3.7826574402
CtrSVDD_0035_E_0000371,-4.8588621493
CtrSVDD_0036_E_0000372,-3.3999999230
CtrSVDD_0037_E_0000373,-0.6863252345
CtrSVDD_0038_E_0000374,-3.3943961438
CtrSVDD_0039_E_0000375,-3.5864392162
CtrSVDD_0040_E_0000376,-3.4655720462
CtrSVDD_0041_E_0000377,-3.7190900158
CtrSVDD_0042_E_0000378,-5.1129850165
CtrSVDD_0043_E_0000379,0.2566090194
CtrSVDD_0044_E_0000380,-3.9715904147
CtrSVDD_0045_E_0000381,-4.6044177068
CtrSVDD_0046_E_0000382,-3.2476362139
CtrSVDD_0047_E_0000383,-5.7511555927
CtrSVDD_0000_E_0000384,-3.9598666536
CtrSVDD_0001_E_0000385,0.2668034008
CtrSVDD_0002_E_0000386,1.6730978450
CtrSVDD_0003_E_0000387,-3.2762379652
CtrSVDD_0004_E_0000388,-2.7312376321
CtrSVDD_0005_E_0000389,-1.1323641064
CtrSVDD_0006_E_0000390,-4.6433359751
CtrSVDD_0007_E_0000391,0.6418710428
CtrSVDD_0008_E_0000392,-3.1415645407
CtrSVDD_0009_E_0000393,1.3970837332
CtrSVDD_0010_E_0000394,-2.7774614547
CtrSVDD_0011_E_0000395,-2.3455896981
CtrSVDD_0012_E_0000396,-0.5500361078
CtrSVDD_0013_E_0000397,3.2373150989
CtrSVDD_0014_E_0000398,-0.2508923729
CtrSVDD_0015_E_0000399,-3.9658264679
CtrSVDD_0016_E_0000400,-2.0481468539
CtrSVDD_0017_E_0000401,-1.8827742827
CtrSVDD_0018_E_0000402,-1.4109216504
CtrSVDD_0019_E_0000403,-0.2792544743
CtrSVDD_0020_E_0000404,-5.0737444166
CtrSVDD_0021_E_0000405,-4.2877662214
CtrSVDD_0022_E_0000406,-5.0630507410
CtrSVDD_0023_E_0000407,-3.4583837495
CtrSVDD_0024_E_0000408,-3.5707998309
CtrSVDD_0025_E_0000409,-3.4938331579
CtrSVDD_0026_E_0000410,0.4567100527
CtrSVDD_0027_E_0000411,1.0395498058
CtrSVDD_0028_E_0000412,-0.8255838870
CtrSVDD_0029_E_0000413,-1.8605019822
CtrSVDD_0030_E_0000414,-5.2530014054
CtrSVDD_0031_E_0000415,-2.5430415905
CtrSVDD_0032_E_0000416,-3.7052316629
CtrSVDD_0033_E_0000417,1.3880734414
CtrSVDD_0034_E_0000418,-4.0879051895
CtrSVDD_0035_E_0000419,-3.5745406387
CtrSVDD_0036_E_0000420,-3.7527984396
CtrSVDD_0037_E_0000421,-4.1222246979
CtrSVDD_0038_E_0000422,-2.8024002575
CtrSVDD_0039_E_0000423,0.3766293726
CtrSVDD_0040_E_0000424,-0.7792611537
CtrSVDD_0041_E_0000425,-2.2853450303
CtrSVDD_0042_E_0000426,-2.5954550219
CtrSVDD_0043_E_0000427,-3.4645260690
CtrSVDD_0044_E_0000428,-2.9417617106
CtrSVDD_0045_E_0000429,-3.0590349570
CtrSVDD_0046_E_0000430,-3.3124332361
CtrSVDD_0047_E_0000431,-4.9327286621
CtrSVDD_0000_E_0000432,-4.1579477082
CtrSVDD_0001_E_0000433,-2.2244170732
CtrSVDD_0002_E_0000434,-2.7606527136
CtrSVDD_0003_E_0000435,-3.5784991261
CtrSVDD_0004_E_0000436,-4.8467060976
CtrSVDD_0005_E_0000437,-3.3762835675
CtrSVDD_0006_E_0000438,-3.2534517352
CtrSVDD_0007_E_0000439,-3.3918667635
CtrSVDD_0008_E_0000440,-4.3568376903
CtrSVDD_0009_E_0000441,-6.5113019071
CtrSVDD_0010_E_0000442,1.1606040904
CtrSVDD_0011_E_0000443,-3.8069491604
CtrSVDD_0012_E_0000444,-4.5219834133
CtrSVDD_0013_E_0000445,-3.2261238168
CtrSVDD_0014_E_0000446,-3.2046089749
CtrSVDD_0015_E_0000447,-2.8801974458
CtrSVDD_0016_E_0000448,-0.9593506191
CtrSVDD_0017_E_0000449,-0.3683508953
CtrSVDD_0018_E_0000450,-2.2209592006
CtrSVDD_0019_E_0000451,-0.4274043749
CtrSVDD_0020_E_0000452,-4.6597770781
CtrSVDD_0021_E_0000453,-4.5754113968
CtrSVDD_0022_E_0000454,-1.6506152237
CtrSVDD_0023_E_0000455,-4.8303177475
CtrSVDD_0024_E_0000456,-2.8858693635
CtrSVDD_0025_E_0000457,-1.9354748758
CtrSVDD_0026_E_0000458,0.7127435471
CtrSVDD_0027_E_0000459,-3.9724748222
CtrSVDD_0028_E_0000460,-3.5422494312
CtrSVDD_0029_E_0000461,-0.8259236461
CtrSVDD_0030_E_0000462,-0.2751987307
CtrSVDD_0031_E_0000463,-2.5498810048
CtrSVDD_0032_E_0000464,1.9137459226
CtrSVDD_0033_E_0000465,-2.6290487111
CtrSVDD_0034_E_0000466,-1.3823877397
CtrSVDD_0035_E_0000467,-0.7781821116
CtrSVDD_0036_E_0000468,-3.1486577918
CtrSVDD_0037_E_0000469,-3.8692543818
CtrSVDD_0038_E_0000470,-3.4202727728
CtrSVDD_0039_E_0000471,-1.8473090542
CtrSVDD_0040_E_0000472,-4.4333844551
CtrSVDD_0041_E_0000473,0.3833626499
CtrSVDD_0042_E_0000474,-2.6003708860
CtrSVDD_0043_E_0000475,1.2934064059
CtrSVDD_0044_E_0000476,-1.9261534173
CtrSVDD_0045_E_0000477,-3.0456616285
CtrSVDD_0046_E_0000478,-3.4218347454
CtrSVDD_0047_E_0000479,-1.1637104945
CtrSVDD_0000_E_0000480,-1.4863303851
CtrSVDD_0001_E_0000481,0.2288793099
CtrSVDD_0002_E_0000482,-3.6805397178
CtrSVDD_0003_E_0000483,-3.5444754228
CtrSVDD_0004_E_0000484,-0.1348636027
CtrSVDD_0005_E_0000485,-3.3079807220
CtrSVDD_0006_E_0000486,-4.0511984474
CtrSVDD_0007_E_0000487,-3.7781750909
CtrSVDD_0008_E_0000488,-2.1351628715
CtrSVDD_0009_E_0000489,-0.1326271178
CtrSVDD_0010_E_0000490,-1.5126591515
CtrSVDD_0011_E_0000491,-0.3928499403
CtrSVDD_0012_E_0000492,-3.3823377510
CtrSVDD_0013_E_0000493,0.3193336326
CtrSVDD_0014_E_0000494,-5.4232470183
CtrSVDD_0015_E_0000495,-3.3175163599
CtrSVDD_0016_E_0000496,-1.8399771263
CtrSVDD_0017_E_0000497,-2.0636837248
CtrSVDD_0018_E_0000498,-3.7903297245
CtrSVDD_0019_E_0000499,-2.5422880400
CtrSVDD_0020_E_0000500,-5.7056645380
CtrSVDD_0021_E_0000501,0.8370354147
CtrSVDD_0022_E_0000502,-4.9825372932
CtrSVDD_0023_E_0000503,-1.7012796053
CtrSVDD_0024_E_0000504,-0.9884758913
CtrSVDD_0025_E_0000505,-2.4645199364
CtrSVDD_0026_E_0000506,0.1829735816
CtrSVDD_0027_E_0000507,-0.0917491809
CtrSVDD_0028_E_0000508,-3.2045796887
CtrSVDD_0029_E_0000509,-5.0430445174
CtrSVDD_0030_E_0000510,1.3412758765
CtrSVDD_0031_E_0000511,-1.6973725450
CtrSVDD_0032_E_0000512,-3.4457388113
CtrSVDD_0033_E_0000513,-1.6744423548
CtrSVDD_0034_E_0000514,-2.9689225755
CtrSVDD_0035_E_0000515,-1.5773719950
CtrSVDD_0036_E_0000516,-2.4289469893
CtrSVDD_0037_E_0000517,-3.5197702085
CtrSVDD_0038_E_0000518,-3.7007676581
CtrSVDD_0039_E_0000519,-2.5701009497
CtrSVDD_0040_E_0000520,1.1078332881
CtrSVDD_0041_E_0000521,-1.8560895674
CtrSVDD_0042_E_0000522,-3.0104687793
CtrSVDD_0043_E_0000523,-1.5152896671
CtrSVDD_0044_E_0000524,-3.5217313400
CtrSVDD_0045_E_0000525,-1.3832252967
CtrSVDD_0046_E_0000526,-3.0695998420
CtrSVDD_0047_E_0000527,-3.7408674739
CtrSVDD_0000_E_0000528,-0.0280628062
CtrSVDD_0001_E_0000529,-4.8763263544
CtrSVDD_0002_E_0000530,-2.6773914066
CtrSVDD_0003_E_0000531,-3.5240080935
CtrSVDD_0004_E_0000532,-1.6504707112
CtrSVDD_0005_E_0000533,-0.4508322214
CtrSVDD_0006_E_0000534,-1.5295644221
CtrSVDD_0007_E_0000535,-4.9785646146
CtrSVDD_0008_E_0000536,-3.1547632939
CtrSVDD_0009_E_0000537,-1.1213188323
CtrSVDD_0010_E_0000538,0.8696593245
CtrSVDD_0011_E_0000539,0.3564011362
CtrSVDD_0012_E_0000540,-6.2735701738
CtrSVDD_0013_E_0000541,-3.6871210156
CtrSVDD_0014_E_0000542,-3.9588114258
CtrSVDD_0015_E_0000543,-3.0051521735
CtrSVDD_0016_E_0000544,-0.8062161450
CtrSVDD_0017_E_0000545,-5.1893320310
CtrSVDD_0018_E_0000546,-4.1601545085
CtrSVDD_0019_E_0000547,-4.2074110744
CtrSVDD_0020_E_0000548,-5.1588020232
CtrSVDD_0021_E_0000549,-2.9296026193
CtrSVDD_0022_E_0000550,-0.1303869022
CtrSVDD_0023_E_0000551,-1.0565070817
CtrSVDD_0024_E_0000552,-3.5898367850
CtrSVDD_0025_E_0000553,-4.2704435568
CtrSVDD_0026_E_0000554,-5.0140440472
CtrSVDD_0027_E_0000555,-4.9213691547
CtrSVDD_0028_E_0000556,-3.5162883064
CtrSVDD_0029_E_0000557,-4.3286949093
CtrSVDD_0030_E_0000558,-1.5972999001
CtrSVDD_0031_E_0000559,-1.9091196071
CtrSVDD_0032_E_0000560,-0.7474381782
